"GEOID","NAME","total_pop","total_black"
"85721","ZCTA5 85721",0,0
"85723","ZCTA5 85723",140,20
"85724","ZCTA5 85724",0,0
"85726","ZCTA5 85726",0,0
"85730","ZCTA5 85730",38674,2547
"85734","ZCTA5 85734",5559,890
"85735","ZCTA5 85735",10811,259
"85736","ZCTA5 85736",4473,91
"85737","ZCTA5 85737",22331,429
"85739","ZCTA5 85739",17216,67
"85741","ZCTA5 85741",34020,931
"85742","ZCTA5 85742",28938,536
"85743","ZCTA5 85743",30655,502
"85745","ZCTA5 85745",37566,772
"85746","ZCTA5 85746",46452,1440
"85747","ZCTA5 85747",26083,1264
"85748","ZCTA5 85748",19858,613
"85749","ZCTA5 85749",18217,122
"85750","ZCTA5 85750",24440,415
"85755","ZCTA5 85755",17352,313
"85756","ZCTA5 85756",36163,2433
"85757","ZCTA5 85757",20440,377
"85901","ZCTA5 85901",18855,131
"85902","ZCTA5 85902",5,0
"85911","ZCTA5 85911",1432,0
"85912","ZCTA5 85912",161,0
"85920","ZCTA5 85920",562,0
"85922","ZCTA5 85922",60,0
"85923","ZCTA5 85923",449,0
"85924","ZCTA5 85924",1855,0
"85925","ZCTA5 85925",4487,0
"85926","ZCTA5 85926",852,0
"85927","ZCTA5 85927",125,0
"85928","ZCTA5 85928",565,0
"85929","ZCTA5 85929",7377,38
"85930","ZCTA5 85930",1526,0
"85931","ZCTA5 85931",235,6
"85932","ZCTA5 85932",636,0
"85933","ZCTA5 85933",2908,1
"85934","ZCTA5 85934",486,0
"85935","ZCTA5 85935",4429,0
"85936","ZCTA5 85936",4057,285
"85937","ZCTA5 85937",9058,37
"85938","ZCTA5 85938",2359,4
"85939","ZCTA5 85939",3977,42
"85940","ZCTA5 85940",1524,55
"85941","ZCTA5 85941",10640,20
"85942","ZCTA5 85942",0,0
"86001","ZCTA5 86001",37157,587
"86003","ZCTA5 86003",72,0
"86004","ZCTA5 86004",36337,282
"86005","ZCTA5 86005",15921,406
"86011","ZCTA5 86011",4717,181
"86015","ZCTA5 86015",1115,0
"86016","ZCTA5 86016",42,0
"86017","ZCTA5 86017",780,38
"86018","ZCTA5 86018",771,0
"86020","ZCTA5 86020",2283,0
"86021","ZCTA5 86021",4189,0
"86022","ZCTA5 86022",2041,21
"86023","ZCTA5 86023",1916,65
"86024","ZCTA5 86024",1004,0
"86025","ZCTA5 86025",5253,321
"86028","ZCTA5 86028",39,0
"86029","ZCTA5 86029",106,9
"86030","ZCTA5 86030",927,0
"86031","ZCTA5 86031",1832,2
"86032","ZCTA5 86032",2121,1
"86033","ZCTA5 86033",8191,21
"86034","ZCTA5 86034",1519,12
"86035","ZCTA5 86035",1928,0
"86036","ZCTA5 86036",220,0
"86038","ZCTA5 86038",73,0
"86039","ZCTA5 86039",1590,0
"86040","ZCTA5 86040",10824,207
"86042","ZCTA5 86042",2207,7
"86043","ZCTA5 86043",2609,0
"86044","ZCTA5 86044",3149,0
"86045","ZCTA5 86045",11756,109
"86046","ZCTA5 86046",5826,116
"86047","ZCTA5 86047",14388,439
"86052","ZCTA5 86052",333,13
"86053","ZCTA5 86053",2498,0
"86054","ZCTA5 86054",1628,0
"86301","ZCTA5 86301",25178,36
"86303","ZCTA5 86303",18452,129
"86305","ZCTA5 86305",18421,23
"86313","ZCTA5 86313",260,13
"86314","ZCTA5 86314",39118,268
"86315","ZCTA5 86315",9096,37
"86320","ZCTA5 86320",2972,0
"86321","ZCTA5 86321",2745,0
"86322","ZCTA5 86322",12487,88
"86323","ZCTA5 86323",18913,77
"86324","ZCTA5 86324",4419,199
"86325","ZCTA5 86325",5598,98
"86326","ZCTA5 86326",24896,199
"86327","ZCTA5 86327",9894,78
"86329","ZCTA5 86329",1545,0
"86331","ZCTA5 86331",445,0
"86332","ZCTA5 86332",2017,4
"86333","ZCTA5 86333",7012,95
"86334","ZCTA5 86334",4402,0
"86335","ZCTA5 86335",4593,3
"86336","ZCTA5 86336",10890,51
"86337","ZCTA5 86337",1610,0
"86338","ZCTA5 86338",539,17
"86343","ZCTA5 86343",129,0
"86351","ZCTA5 86351",6300,123
"86401","ZCTA5 86401",28352,522
"86403","ZCTA5 86403",18068,160
"86404","ZCTA5 86404",17966,0
"86406","ZCTA5 86406",24050,79
"86409","ZCTA5 86409",29109,274
"86411","ZCTA5 86411",518,0
"86413","ZCTA5 86413",11077,200
"86426","ZCTA5 86426",15630,200
"86429","ZCTA5 86429",8391,312
"86431","ZCTA5 86431",296,0
"86432","ZCTA5 86432",4000,0
"86433","ZCTA5 86433",43,0
"86434","ZCTA5 86434",1697,0
"86435","ZCTA5 86435",0,0
"86436","ZCTA5 86436",1089,0
"86437","ZCTA5 86437",107,0
"86438","ZCTA5 86438",661,12
"86440","ZCTA5 86440",8130,29
"86441","ZCTA5 86441",1815,0
"86442","ZCTA5 86442",33477,418
"86443","ZCTA5 86443",0,0
"86444","ZCTA5 86444",1517,0
"86445","ZCTA5 86445",253,0
"86502","ZCTA5 86502",920,0
"86503","ZCTA5 86503",9089,11
"86504","ZCTA5 86504",6347,30
"86505","ZCTA5 86505",7522,6
"86506","ZCTA5 86506",1437,0
"86507","ZCTA5 86507",2005,0
"86508","ZCTA5 86508",516,0
"86510","ZCTA5 86510",3569,0
"86511","ZCTA5 86511",3629,0
"86512","ZCTA5 86512",2513,10
"86514","ZCTA5 86514",3367,9
"86515","ZCTA5 86515",3079,10
"86520","ZCTA5 86520",2270,0
"86535","ZCTA5 86535",1428,0
"86538","ZCTA5 86538",1491,0
"86540","ZCTA5 86540",1039,5
"86544","ZCTA5 86544",1377,0
"86545","ZCTA5 86545",1268,0
"86547","ZCTA5 86547",1040,0
"86556","ZCTA5 86556",2845,141
"87001","ZCTA5 87001",3851,0
"87002","ZCTA5 87002",20533,308
"87004","ZCTA5 87004",11778,107
"87005","ZCTA5 87005",96,29
"87006","ZCTA5 87006",1539,0
"87007","ZCTA5 87007",1385,1
"87008","ZCTA5 87008",2409,9
"87010","ZCTA5 87010",1005,0
"87011","ZCTA5 87011",0,0
"87012","ZCTA5 87012",436,0
"87013","ZCTA5 87013",5648,0
"87014","ZCTA5 87014",499,0
"87015","ZCTA5 87015",14637,95
"87016","ZCTA5 87016",2818,7
"87017","ZCTA5 87017",618,0
"87018","ZCTA5 87018",932,0
"87020","ZCTA5 87020",11073,384
"87021","ZCTA5 87021",2837,30
"87022","ZCTA5 87022",443,0
"87023","ZCTA5 87023",509,92
"87024","ZCTA5 87024",2510,7
"87025","ZCTA5 87025",1385,0
"87026","ZCTA5 87026",4259,0
"87027","ZCTA5 87027",359,7
"87028","ZCTA5 87028",87,0
"87029","ZCTA5 87029",260,0
"87031","ZCTA5 87031",45537,791
"87032","ZCTA5 87032",92,0
"87034","ZCTA5 87034",3223,0
"87035","ZCTA5 87035",7301,83
"87036","ZCTA5 87036",1731,203
"87037","ZCTA5 87037",1771,0
"87038","ZCTA5 87038",390,0
"87040","ZCTA5 87040",783,0
"87041","ZCTA5 87041",828,5
"87042","ZCTA5 87042",3433,0
"87043","ZCTA5 87043",3863,0
"87044","ZCTA5 87044",120,0
"87045","ZCTA5 87045",1885,0
"87046","ZCTA5 87046",214,0
"87047","ZCTA5 87047",4545,15
"87048","ZCTA5 87048",8735,138
"87049","ZCTA5 87049",253,0
"87051","ZCTA5 87051",1887,0
"87052","ZCTA5 87052",2688,0
"87053","ZCTA5 87053",1253,0
"87056","ZCTA5 87056",1182,0
"87059","ZCTA5 87059",9706,0
"87060","ZCTA5 87060",0,0
"87061","ZCTA5 87061",258,0
"87062","ZCTA5 87062",1702,0
"87063","ZCTA5 87063",367,0
"87064","ZCTA5 87064",84,0
"87068","ZCTA5 87068",5335,0
"87070","ZCTA5 87070",9,0
"87072","ZCTA5 87072",604,0
"87083","ZCTA5 87083",399,6
"87101","ZCTA5 87101",0,0
"87102","ZCTA5 87102",19056,799
"87104","ZCTA5 87104",13468,165
"87105","ZCTA5 87105",54138,686
"87106","ZCTA5 87106",25844,875
"87107","ZCTA5 87107",27981,261
"87108","ZCTA5 87108",36433,2348
"87109","ZCTA5 87109",40249,1700
"87110","ZCTA5 87110",40307,1312
"87111","ZCTA5 87111",57518,1131
"87112","ZCTA5 87112",41818,1108
"87113","ZCTA5 87113",16879,215
"87114","ZCTA5 87114",69717,2497
"87116","ZCTA5 87116",4579,345
"87117","ZCTA5 87117",24,0
"87120","ZCTA5 87120",66118,2323
"87121","ZCTA5 87121",75378,1841
"87122","ZCTA5 87122",18022,300
"87123","ZCTA5 87123",44162,1569
"87124","ZCTA5 87124",56875,1809
"87144","ZCTA5 87144",47079,1187
"87151","ZCTA5 87151",1640,148
"87301","ZCTA5 87301",22776,327
"87305","ZCTA5 87305",2125,0
"87310","ZCTA5 87310",1120,34
"87311","ZCTA5 87311",5074,7
"87312","ZCTA5 87312",417,0
"87313","ZCTA5 87313",5284,15
"87315","ZCTA5 87315",141,0
"87316","ZCTA5 87316",1630,0
"87317","ZCTA5 87317",1327,0
"87319","ZCTA5 87319",2910,0
"87320","ZCTA5 87320",578,0
"87321","ZCTA5 87321",2011,0
"87322","ZCTA5 87322",630,0
"87323","ZCTA5 87323",4159,11
"87325","ZCTA5 87325",2572,0
"87326","ZCTA5 87326",2383,0
"87327","ZCTA5 87327",8445,0
"87328","ZCTA5 87328",2841,0
"87347","ZCTA5 87347",262,0
"87357","ZCTA5 87357",1080,5
"87364","ZCTA5 87364",1638,0
"87365","ZCTA5 87365",33,0
"87375","ZCTA5 87375",4477,0
"87401","ZCTA5 87401",47326,483
"87402","ZCTA5 87402",9792,97
"87410","ZCTA5 87410",14993,359
"87412","ZCTA5 87412",1702,97
"87413","ZCTA5 87413",15134,28
"87415","ZCTA5 87415",2057,2
"87416","ZCTA5 87416",4581,0
"87417","ZCTA5 87417",4976,11
"87418","ZCTA5 87418",859,0
"87419","ZCTA5 87419",436,0
"87420","ZCTA5 87420",11293,4
"87421","ZCTA5 87421",1980,0
"87455","ZCTA5 87455",1565,5
"87461","ZCTA5 87461",1481,0
"87499","ZCTA5 87499",1016,0
"87501","ZCTA5 87501",14637,79
"87505","ZCTA5 87505",31885,450
"87506","ZCTA5 87506",15481,176
"87507","ZCTA5 87507",51780,587
"87508","ZCTA5 87508",18587,188
"87510","ZCTA5 87510",915,0
"87511","ZCTA5 87511",2587,50
"87512","ZCTA5 87512",177,0
"87513","ZCTA5 87513",826,0
"87514","ZCTA5 87514",1816,0
"87515","ZCTA5 87515",131,0
"87516","ZCTA5 87516",59,0
"87517","ZCTA5 87517",328,0
"87518","ZCTA5 87518",0,0
"87519","ZCTA5 87519",905,0
"87520","ZCTA5 87520",1372,0
"87521","ZCTA5 87521",808,0
"87522","ZCTA5 87522",3301,0
"87523","ZCTA5 87523",185,0
"87524","ZCTA5 87524",388,0
"87525","ZCTA5 87525",79,0
"87527","ZCTA5 87527",631,0
"87528","ZCTA5 87528",3340,6
"87529","ZCTA5 87529",4938,0
"87530","ZCTA5 87530",898,0
"87531","ZCTA5 87531",175,0
"87532","ZCTA5 87532",20115,76
"87535","ZCTA5 87535",1482,0
"87537","ZCTA5 87537",2328,13
"87538","ZCTA5 87538",251,0
"87539","ZCTA5 87539",378,0
"87540","ZCTA5 87540",866,0
"87543","ZCTA5 87543",45,0
"87544","ZCTA5 87544",13453,163
"87547","ZCTA5 87547",5716,48
"87548","ZCTA5 87548",376,0
"87549","ZCTA5 87549",1023,0
"87551","ZCTA5 87551",137,0
"87552","ZCTA5 87552",2410,72
"87553","ZCTA5 87553",1527,7
"87554","ZCTA5 87554",0,0
"87556","ZCTA5 87556",2904,3
"87557","ZCTA5 87557",5413,0
"87558","ZCTA5 87558",1071,0
"87560","ZCTA5 87560",1595,45
"87562","ZCTA5 87562",522,0
"87564","ZCTA5 87564",110,0
"87565","ZCTA5 87565",324,0
"87566","ZCTA5 87566",3120,55
"87567","ZCTA5 87567",704,0
"87569","ZCTA5 87569",603,0
"87571","ZCTA5 87571",11695,33
"87573","ZCTA5 87573",14,0
"87575","ZCTA5 87575",1027,0
"87577","ZCTA5 87577",161,0
"87578","ZCTA5 87578",379,0
"87579","ZCTA5 87579",1059,7
"87580","ZCTA5 87580",269,0
"87581","ZCTA5 87581",25,0
"87582","ZCTA5 87582",1032,0
"87583","ZCTA5 87583",482,0
"87701","ZCTA5 87701",18331,260
"87710","ZCTA5 87710",1436,10
"87711","ZCTA5 87711",956,0
"87712","ZCTA5 87712",300,0
"87713","ZCTA5 87713",250,0
"87714","ZCTA5 87714",1033,13
"87715","ZCTA5 87715",557,0
"87718","ZCTA5 87718",494,2
"87722","ZCTA5 87722",945,0
"87723","ZCTA5 87723",328,0
"87724","ZCTA5 87724",22,0
"87728","ZCTA5 87728",596,0
"87729","ZCTA5 87729",80,0
"87730","ZCTA5 87730",15,0
"87731","ZCTA5 87731",570,69
"87732","ZCTA5 87732",823,0
"87733","ZCTA5 87733",94,0
"87734","ZCTA5 87734",244,0
"87735","ZCTA5 87735",43,0
"87736","ZCTA5 87736",65,0
"87740","ZCTA5 87740",6968,49
"87742","ZCTA5 87742",262,0
"87743","ZCTA5 87743",314,0
"87745","ZCTA5 87745",880,0
"87746","ZCTA5 87746",61,0
"87747","ZCTA5 87747",1575,27
"87749","ZCTA5 87749",92,0
"87750","ZCTA5 87750",0,0
"87752","ZCTA5 87752",587,0
"87753","ZCTA5 87753",46,0
"87801","ZCTA5 87801",9568,126
"87820","ZCTA5 87820",195,0
"87821","ZCTA5 87821",839,13
"87823","ZCTA5 87823",335,0
"87824","ZCTA5 87824",84,0
"87825","ZCTA5 87825",2528,0
"87827","ZCTA5 87827",172,0
"87828","ZCTA5 87828",789,0
"87829","ZCTA5 87829",770,0
"87830","ZCTA5 87830",863,0
"87831","ZCTA5 87831",219,0
"87832","ZCTA5 87832",146,0
"87901","ZCTA5 87901",6243,39
"87930","ZCTA5 87930",573,0
"87931","ZCTA5 87931",777,0
"87933","ZCTA5 87933",201,0
"87935","ZCTA5 87935",1747,0
"87936","ZCTA5 87936",160,0
"87937","ZCTA5 87937",3864,0
"87939","ZCTA5 87939",197,0
"87940","ZCTA5 87940",448,0
"87941","ZCTA5 87941",732,0
"87942","ZCTA5 87942",1260,0
"87943","ZCTA5 87943",180,0
"88001","ZCTA5 88001",38524,1296
"88002","ZCTA5 88002",1366,302
"88003","ZCTA5 88003",479,8
"88004","ZCTA5 88004",1198,81
"88005","ZCTA5 88005",28647,665
"88007","ZCTA5 88007",24233,228
"88008","ZCTA5 88008",11003,173
"88009","ZCTA5 88009",46,0
"88011","ZCTA5 88011",30223,817
"88012","ZCTA5 88012",31276,447
"88020","ZCTA5 88020",779,0
"88021","ZCTA5 88021",15413,84
"88022","ZCTA5 88022",837,0
"88023","ZCTA5 88023",2197,0
"88024","ZCTA5 88024",763,0
"88025","ZCTA5 88025",100,0
"88026","ZCTA5 88026",1700,37
"88027","ZCTA5 88027",709,0
"88028","ZCTA5 88028",237,0
"88029","ZCTA5 88029",1143,0
"88030","ZCTA5 88030",24139,457
"88034","ZCTA5 88034",27,0
"88038","ZCTA5 88038",404,0
"88039","ZCTA5 88039",616,0
"88040","ZCTA5 88040",63,0
"88041","ZCTA5 88041",1426,1
"88042","ZCTA5 88042",352,0
"88043","ZCTA5 88043",1732,0
"88044","ZCTA5 88044",2791,0
"88045","ZCTA5 88045",3198,31
"88046","ZCTA5 88046",757,0
"88047","ZCTA5 88047",1477,0
"88048","ZCTA5 88048",3116,0
"88049","ZCTA5 88049",733,0
"88051","ZCTA5 88051",97,0
"88052","ZCTA5 88052",168,0
"88053","ZCTA5 88053",168,0
"88055","ZCTA5 88055",41,0
"88056","ZCTA5 88056",186,0
"88061","ZCTA5 88061",17683,188
"88063","ZCTA5 88063",11522,9
"88065","ZCTA5 88065",738,39
"88072","ZCTA5 88072",2782,0
"88081","ZCTA5 88081",16310,241
"88101","ZCTA5 88101",46158,2554
"88103","ZCTA5 88103",0,0
"88112","ZCTA5 88112",277,0
"88113","ZCTA5 88113",195,0
"88114","ZCTA5 88114",48,0
"88115","ZCTA5 88115",15,0
"88116","ZCTA5 88116",420,0
"88118","ZCTA5 88118",309,0
"88119","ZCTA5 88119",1792,48
"88120","ZCTA5 88120",340,0
"88121","ZCTA5 88121",184,0
"88124","ZCTA5 88124",856,0
"88125","ZCTA5 88125",77,0
"88126","ZCTA5 88126",12,0
"88130","ZCTA5 88130",17795,439
"88132","ZCTA5 88132",295,0
"88134","ZCTA5 88134",118,0
"88135","ZCTA5 88135",1256,47
"88136","ZCTA5 88136",26,0
"88201","ZCTA5 88201",26634,413
"88203","ZCTA5 88203",30045,455
"88210","ZCTA5 88210",18785,243
"88220","ZCTA5 88220",39557,649
"88230","ZCTA5 88230",4827,45
"88231","ZCTA5 88231",3480,0
"88232","ZCTA5 88232",2547,69
"88240","ZCTA5 88240",41204,2469
"88242","ZCTA5 88242",7583,25
"88244","ZCTA5 88244",1378,58
"88250","ZCTA5 88250",298,0
"88252","ZCTA5 88252",2156,48
"88253","ZCTA5 88253",937,8
"88254","ZCTA5 88254",52,0
"88255","ZCTA5 88255",53,0
"88256","ZCTA5 88256",2118,0
"88260","ZCTA5 88260",15314,418
"88262","ZCTA5 88262",12,0
"88263","ZCTA5 88263",172,0
"88264","ZCTA5 88264",0,0
"88265","ZCTA5 88265",143,0
"88267","ZCTA5 88267",1425,20
"88268","ZCTA5 88268",0,0
"88301","ZCTA5 88301",1364,15
"88310","ZCTA5 88310",37138,1607
"88311","ZCTA5 88311",1057,6
"88312","ZCTA5 88312",2616,12
"88314","ZCTA5 88314",222,0
"88316","ZCTA5 88316",2260,0
"88317","ZCTA5 88317",2060,1
"88318","ZCTA5 88318",314,0
"88321","ZCTA5 88321",441,0
"88323","ZCTA5 88323",0,0
"88324","ZCTA5 88324",100,0
"88325","ZCTA5 88325",1563,0
"88330","ZCTA5 88330",4128,460
"88336","ZCTA5 88336",328,0
"88337","ZCTA5 88337",1843,0
"88338","ZCTA5 88338",169,0
"88339","ZCTA5 88339",670,0
"88340","ZCTA5 88340",4005,2
"88341","ZCTA5 88341",642,8
"88342","ZCTA5 88342",0,0
"88343","ZCTA5 88343",13,0
"88344","ZCTA5 88344",41,0
"88345","ZCTA5 88345",8415,81
"88346","ZCTA5 88346",2841,44
"88347","ZCTA5 88347",33,2
"88348","ZCTA5 88348",755,0
"88349","ZCTA5 88349",0,0
"88350","ZCTA5 88350",175,0
"88351","ZCTA5 88351",201,0
"88352","ZCTA5 88352",4496,0
"88353","ZCTA5 88353",383,0
"88354","ZCTA5 88354",112,0
"88355","ZCTA5 88355",117,0
"88401","ZCTA5 88401",6536,221
"88410","ZCTA5 88410",137,0
"88411","ZCTA5 88411",134,0
"88414","ZCTA5 88414",97,0
"88415","ZCTA5 88415",3225,51
"88416","ZCTA5 88416",149,0
"88417","ZCTA5 88417",75,0
"88418","ZCTA5 88418",522,0
"88419","ZCTA5 88419",83,0
"88421","ZCTA5 88421",19,0
"88422","ZCTA5 88422",95,0
"88424","ZCTA5 88424",62,0
"88426","ZCTA5 88426",1261,0
"88427","ZCTA5 88427",104,0
"88430","ZCTA5 88430",162,0
"88431","ZCTA5 88431",139,0
"88434","ZCTA5 88434",250,0
"88435","ZCTA5 88435",3613,83
"88436","ZCTA5 88436",61,0
"88439","ZCTA5 88439",0,0
"89001","ZCTA5 89001",1378,2
"89002","ZCTA5 89002",37287,1153
"89003","ZCTA5 89003",762,47
"89004","ZCTA5 89004",299,0
"89005","ZCTA5 89005",14875,160
"89007","ZCTA5 89007",949,0
"89008","ZCTA5 89008",890,29
"89010","ZCTA5 89010",448,0
"89011","ZCTA5 89011",31071,2449
"89012","ZCTA5 89012",38356,2823
"89013","ZCTA5 89013",233,0
"89014","ZCTA5 89014",41429,5240
"89015","ZCTA5 89015",39872,2362
"89017","ZCTA5 89017",35,0
"89018","ZCTA5 89018",794,0
"89019","ZCTA5 89019",2117,100
"89020","ZCTA5 89020",1696,0
"89021","ZCTA5 89021",3214,0
"89022","ZCTA5 89022",0,0
"89025","ZCTA5 89025",867,70
"89026","ZCTA5 89026",0,0
"89027","ZCTA5 89027",17588,185
"89029","ZCTA5 89029",8482,366
"89030","ZCTA5 89030",53763,9084
"89031","ZCTA5 89031",72377,14758
"89032","ZCTA5 89032",47881,13098
"89034","ZCTA5 89034",2431,44
"89039","ZCTA5 89039",231,0
"89040","ZCTA5 89040",4382,50
"89042","ZCTA5 89042",1078,0
"89043","ZCTA5 89043",1219,196
"89044","ZCTA5 89044",25614,994
"89045","ZCTA5 89045",2345,12
"89046","ZCTA5 89046",363,0
"89047","ZCTA5 89047",195,0
"89048","ZCTA5 89048",24277,595
"89049","ZCTA5 89049",2496,147
"89052","ZCTA5 89052",57966,2742
"89054","ZCTA5 89054",338,0
"89060","ZCTA5 89060",11556,41
"89061","ZCTA5 89061",6771,184
"89070","ZCTA5 89070",5525,1967
"89074","ZCTA5 89074",51609,2242
"89081","ZCTA5 89081",39820,10873
"89084","ZCTA5 89084",32143,5504
"89085","ZCTA5 89085",3869,584
"89086","ZCTA5 89086",6499,2552
"89101","ZCTA5 89101",43572,6370
"89102","ZCTA5 89102",37633,4861
"89103","ZCTA5 89103",51966,7869
"89104","ZCTA5 89104",39781,3846
"89106","ZCTA5 89106",25477,8491
"89107","ZCTA5 89107",37342,3831
"89108","ZCTA5 89108",73315,10319
"89109","ZCTA5 89109",6355,1482
"89110","ZCTA5 89110",67361,5634
"89113","ZCTA5 89113",34227,3441
"89115","ZCTA5 89115",65713,14877
"89117","ZCTA5 89117",54663,5640
"89118","ZCTA5 89118",22701,4154
"89119","ZCTA5 89119",50847,7086
"89120","ZCTA5 89120",24418,1479
"89121","ZCTA5 89121",66455,7846
"89122","ZCTA5 89122",51772,5524
"89123","ZCTA5 89123",60823,4348
"89124","ZCTA5 89124",616,4
"89128","ZCTA5 89128",37124,4264
"89129","ZCTA5 89129",54770,5386
"89130","ZCTA5 89130",34439,4701
"89131","ZCTA5 89131",51053,5016
"89134","ZCTA5 89134",23152,880
"89135","ZCTA5 89135",29706,1032
"89138","ZCTA5 89138",19971,564
"89139","ZCTA5 89139",42898,6966
"89141","ZCTA5 89141",37596,2892
"89142","ZCTA5 89142",34008,2850
"89143","ZCTA5 89143",13602,1056
"89144","ZCTA5 89144",19796,1011
"89145","ZCTA5 89145",24737,1450
"89146","ZCTA5 89146",19756,1847
"89147","ZCTA5 89147",56463,8419
"89148","ZCTA5 89148",61289,7268
"89149","ZCTA5 89149",41668,4514
"89156","ZCTA5 89156",30740,3522
"89158","ZCTA5 89158",406,0
"89161","ZCTA5 89161",534,0
"89166","ZCTA5 89166",27060,2907
"89169","ZCTA5 89169",20864,4501
"89178","ZCTA5 89178",38928,3634
"89179","ZCTA5 89179",11880,678
"89183","ZCTA5 89183",41126,4703
"89191","ZCTA5 89191",537,88
"89301","ZCTA5 89301",7320,660
"89310","ZCTA5 89310",149,0
"89311","ZCTA5 89311",204,0
"89314","ZCTA5 89314",219,0
"89315","ZCTA5 89315",71,0
"89316","ZCTA5 89316",1060,1
"89317","ZCTA5 89317",453,10
"89318","ZCTA5 89318",876,0
"89319","ZCTA5 89319",211,0
"89402","ZCTA5 89402",162,0
"89403","ZCTA5 89403",16550,12
"89404","ZCTA5 89404",17,0
"89405","ZCTA5 89405",156,0
"89406","ZCTA5 89406",24973,598
"89408","ZCTA5 89408",22971,549
"89409","ZCTA5 89409",111,0
"89410","ZCTA5 89410",11009,205
"89411","ZCTA5 89411",948,0
"89412","ZCTA5 89412",98,13
"89413","ZCTA5 89413",710,0
"89414","ZCTA5 89414",143,0
"89415","ZCTA5 89415",3165,84
"89418","ZCTA5 89418",228,10
"89419","ZCTA5 89419",5407,206
"89420","ZCTA5 89420",80,0
"89421","ZCTA5 89421",421,0
"89422","ZCTA5 89422",158,0
"89423","ZCTA5 89423",10783,10
"89424","ZCTA5 89424",333,18
"89425","ZCTA5 89425",799,0
"89426","ZCTA5 89426",151,2
"89427","ZCTA5 89427",1142,59
"89428","ZCTA5 89428",96,0
"89429","ZCTA5 89429",7462,79
"89430","ZCTA5 89430",82,0
"89431","ZCTA5 89431",40711,782
"89433","ZCTA5 89433",23596,286
"89434","ZCTA5 89434",27478,660
"89436","ZCTA5 89436",46321,649
"89437","ZCTA5 89437",0,0
"89438","ZCTA5 89438",32,0
"89439","ZCTA5 89439",1462,0
"89440","ZCTA5 89440",784,1
"89441","ZCTA5 89441",12721,337
"89442","ZCTA5 89442",920,10
"89444","ZCTA5 89444",3029,48
"89445","ZCTA5 89445",16522,97
"89446","ZCTA5 89446",133,51
"89447","ZCTA5 89447",8398,42
"89448","ZCTA5 89448",1875,21
"89449","ZCTA5 89449",2897,61
"89450","ZCTA5 89450",0,0
"89451","ZCTA5 89451",9493,80
"89460","ZCTA5 89460",14133,0
"89496","ZCTA5 89496",104,6
"89501","ZCTA5 89501",4097,370
"89502","ZCTA5 89502",45840,1528
"89503","ZCTA5 89503",30350,991
"89506","ZCTA5 89506",44476,1737
"89508","ZCTA5 89508",14687,102
"89509","ZCTA5 89509",36063,563
"89510","ZCTA5 89510",1224,5
"89511","ZCTA5 89511",28807,363
"89512","ZCTA5 89512",27999,2005
"89519","ZCTA5 89519",8904,30
"89521","ZCTA5 89521",36301,423
"89523","ZCTA5 89523",35738,847
"89557","ZCTA5 89557",163,24
"89701","ZCTA5 89701",28957,965
"89703","ZCTA5 89703",10241,14
"89704","ZCTA5 89704",4397,8
"89705","ZCTA5 89705",5203,21
"89706","ZCTA5 89706",20489,153
"89801","ZCTA5 89801",25938,327
"89815","ZCTA5 89815",15918,31
"89820","ZCTA5 89820",5621,137
"89821","ZCTA5 89821",508,0
"89822","ZCTA5 89822",2177,0
"89823","ZCTA5 89823",392,0
"89825","ZCTA5 89825",1130,0
"89826","ZCTA5 89826",0,0
"89828","ZCTA5 89828",312,0
"89830","ZCTA5 89830",34,0
"89831","ZCTA5 89831",26,0
"89832","ZCTA5 89832",1125,1
"89833","ZCTA5 89833",148,2
"89834","ZCTA5 89834",89,19
"89835","ZCTA5 89835",1477,151
"89883","ZCTA5 89883",4635,0
"90001","ZCTA5 90001",58245,4799
"90002","ZCTA5 90002",54384,9256
"90003","ZCTA5 90003",75190,12865
"90004","ZCTA5 90004",59621,2448
"90005","ZCTA5 90005",36910,2180
"90006","ZCTA5 90006",57136,1897
"90007","ZCTA5 90007",41270,4310
"90008","ZCTA5 90008",31046,20459
"90010","ZCTA5 90010",4313,239
"90011","ZCTA5 90011",109511,6681
"90012","ZCTA5 90012",39709,5465
"90013","ZCTA5 90013",13413,3799
"90014","ZCTA5 90014",8547,1762
"90015","ZCTA5 90015",24228,1966
"90016","ZCTA5 90016",45884,12997
"90017","ZCTA5 90017",28433,3221
"90018","ZCTA5 90018",51388,14408
"90019","ZCTA5 90019",61061,10822
"90020","ZCTA5 90020",38124,2624
"90021","ZCTA5 90021",2724,481
"90022","ZCTA5 90022",65110,376
"90023","ZCTA5 90023",45732,474
"90024","ZCTA5 90024",50611,2050
"90025","ZCTA5 90025",44608,1523
"90026","ZCTA5 90026",65921,2279
"90027","ZCTA5 90027",44678,1223
"90028","ZCTA5 90028",29887,2733
"90029","ZCTA5 90029",35037,1372
"90031","ZCTA5 90031",38533,743
"90032","ZCTA5 90032",45298,971
"90033","ZCTA5 90033",47495,840
"90034","ZCTA5 90034",53321,5050
"90035","ZCTA5 90035",26411,1788
"90036","ZCTA5 90036",37596,1934
"90037","ZCTA5 90037",68885,11413
"90038","ZCTA5 90038",27995,1896
"90039","ZCTA5 90039",28839,403
"90040","ZCTA5 90040",11844,79
"90041","ZCTA5 90041",28956,616
"90042","ZCTA5 90042",59658,1270
"90043","ZCTA5 90043",44272,25973
