"GEOID","NAME","total_pop","total_black"
"70769","ZCTA5 70769",45285,5161
"70438","ZCTA5 70438",19180,4436
"59351","ZCTA5 59351",176,0
"59401","ZCTA5 59401",13605,105
"59405","ZCTA5 59405",31701,846
"59417","ZCTA5 59417",8007,24
"59422","ZCTA5 59422",2672,27
"59456","ZCTA5 59456",260,0
"52557","ZCTA5 52557",66,18
"52657","ZCTA5 52657",73,0
"52535","ZCTA5 52535",1039,7
"52549","ZCTA5 52549",965,0
"52552","ZCTA5 52552",846,0
"52555","ZCTA5 52555",368,0
"52556","ZCTA5 52556",13806,1286
"52561","ZCTA5 52561",965,7
"52567","ZCTA5 52567",803,0
"52571","ZCTA5 52571",1482,8
"52581","ZCTA5 52581",355,0
"52590","ZCTA5 52590",1264,4
"52593","ZCTA5 52593",187,0
"52601","ZCTA5 52601",28735,2047
"52632","ZCTA5 52632",12577,487
"52638","ZCTA5 52638",591,17
"52640","ZCTA5 52640",1451,6
"52649","ZCTA5 52649",897,0
"52651","ZCTA5 52651",650,0
"52653","ZCTA5 52653",3611,20
"52654","ZCTA5 52654",1669,0
"52727","ZCTA5 52727",390,0
"52729","ZCTA5 52729",918,0
"52748","ZCTA5 52748",10272,302
"52754","ZCTA5 52754",1394,10
"52760","ZCTA5 52760",423,0
"52773","ZCTA5 52773",2821,0
"52776","ZCTA5 52776",4959,77
"52777","ZCTA5 52777",1202,0
"52801","ZCTA5 52801",1191,356
"52802","ZCTA5 52802",10562,859
"52001","ZCTA5 52001",43328,2963
"52033","ZCTA5 52033",3199,12
"52040","ZCTA5 52040",5776,97
"52049","ZCTA5 52049",1357,0
"52132","ZCTA5 52132",1830,0
"52136","ZCTA5 52136",5722,25
"52140","ZCTA5 52140",597,0
"52141","ZCTA5 52141",1196,10
"52146","ZCTA5 52146",877,14
"52147","ZCTA5 52147",1061,0
"52171","ZCTA5 52171",953,0
"52223","ZCTA5 52223",1017,0
"52225","ZCTA5 52225",290,0
"52249","ZCTA5 52249",939,0
"52302","ZCTA5 52302",41179,510
"52317","ZCTA5 52317",20321,1127
"52324","ZCTA5 52324",2112,0
"52337","ZCTA5 52337",794,7
"52341","ZCTA5 52341",1119,0
"52352","ZCTA5 52352",1568,5
"52362","ZCTA5 52362",1127,3
"52624","ZCTA5 52624",317,0
"54826","ZCTA5 54826",733,4
"54837","ZCTA5 54837",3752,24
"54841","ZCTA5 54841",283,0
"54853","ZCTA5 54853",4112,9
"54855","ZCTA5 54855",876,2
"54865","ZCTA5 54865",441,9
"53581","ZCTA5 53581",9982,126
"53593","ZCTA5 53593",23676,589
"53703","ZCTA5 53703",34766,1000
"53719","ZCTA5 53719",31487,2589
"53801","ZCTA5 53801",861,4
"53803","ZCTA5 53803",1211,23
"53805","ZCTA5 53805",5118,293
"53810","ZCTA5 53810",373,0
"53820","ZCTA5 53820",2235,6
"53930","ZCTA5 53930",1373,11
"53931","ZCTA5 53931",220,0
"53943","ZCTA5 53943",1047,2
"53948","ZCTA5 53948",8049,124
"53950","ZCTA5 53950",5580,323
"53935","ZCTA5 53935",254,0
"53825","ZCTA5 53825",571,0
"53923","ZCTA5 53923",2139,28
"53932","ZCTA5 53932",2657,68
"53941","ZCTA5 53941",3135,5
"53960","ZCTA5 53960",3446,8
"53965","ZCTA5 53965",10450,311
"53506","ZCTA5 53506",1043,9
"53508","ZCTA5 53508",5733,22
"53518","ZCTA5 53518",1393,2
"53523","ZCTA5 53523",5182,19
"53533","ZCTA5 53533",7066,2
"53586","ZCTA5 53586",2281,13
"53598","ZCTA5 53598",2713,20
"53704","ZCTA5 53704",46090,5477
"53808","ZCTA5 53808",1226,20
"53811","ZCTA5 53811",3297,4
"53922","ZCTA5 53922",863,0
"53944","ZCTA5 53944",2097,16
"53964","ZCTA5 53964",3606,32
"53543","ZCTA5 53543",1738,23
"53551","ZCTA5 53551",8656,19
"53554","ZCTA5 53554",1152,1
"53558","ZCTA5 53558",12305,224
"53170","ZCTA5 53170",2211,0
"53177","ZCTA5 53177",8079,933
"53212","ZCTA5 53212",30546,15249
"53225","ZCTA5 53225",26551,14039
"53228","ZCTA5 53228",14703,401
"53233","ZCTA5 53233",15143,4787
"53402","ZCTA5 53402",33554,3594
"53520","ZCTA5 53520",6510,0
"53546","ZCTA5 53546",30185,484
"53562","ZCTA5 53562",26335,686
"53563","ZCTA5 53563",11349,41
"53588","ZCTA5 53588",3998,6
"53589","ZCTA5 53589",20176,195
"53713","ZCTA5 53713",22255,3632
"53717","ZCTA5 53717",12748,898
"55032","ZCTA5 55032",3611,39
"55033","ZCTA5 55033",30140,383
"55047","ZCTA5 55047",2381,0
"55069","ZCTA5 55069",5397,515
"55082","ZCTA5 55082",36093,741
"55101","ZCTA5 55101",7743,828
"82609","ZCTA5 82609",17850,176
"82633","ZCTA5 82633",9858,0
"82712","ZCTA5 82712",375,0
"82727","ZCTA5 82727",1224,0
"82732","ZCTA5 82732",1412,12
"82831","ZCTA5 82831",313,0
"82837","ZCTA5 82837",38,0
"82923","ZCTA5 82923",484,0
"82939","ZCTA5 82939",1527,7
"82410","ZCTA5 82410",2122,3
"82426","ZCTA5 82426",3083,0
"82430","ZCTA5 82430",69,0
"82501","ZCTA5 82501",19493,159
"82635","ZCTA5 82635",153,0
"82640","ZCTA5 82640",45,0
"82711","ZCTA5 82711",127,0
"82718","ZCTA5 82718",26691,89
"82832","ZCTA5 82832",750,0
"82937","ZCTA5 82937",4215,0
"82844","ZCTA5 82844",20,0
"82930","ZCTA5 82930",14105,16
"82934","ZCTA5 82934",40,0
"82836","ZCTA5 82836",933,0
"82007","ZCTA5 82007",22326,426
"82009","ZCTA5 82009",34061,742
"82058","ZCTA5 82058",7,0
"82070","ZCTA5 82070",20630,220
"82215","ZCTA5 82215",80,0
"82242","ZCTA5 82242",29,0
"82322","ZCTA5 82322",178,0
"82329","ZCTA5 82329",347,0
"82428","ZCTA5 82428",163,0
"82431","ZCTA5 82431",3478,30
"82510","ZCTA5 82510",388,0
"82515","ZCTA5 82515",463,0
"82520","ZCTA5 82520",13444,20
"82643","ZCTA5 82643",256,0
"82929","ZCTA5 82929",87,0
"82005","ZCTA5 82005",623,132
"82073","ZCTA5 82073",48,2
"82229","ZCTA5 82229",1,0
"82334","ZCTA5 82334",492,2
"82450","ZCTA5 82450",141,0
"82630","ZCTA5 82630",0,0
"82638","ZCTA5 82638",0,0
"82646","ZCTA5 82646",0,0
"82648","ZCTA5 82648",27,0
"82715","ZCTA5 82715",0,0
"82720","ZCTA5 82720",759,10
"82932","ZCTA5 82932",347,0
"80434","ZCTA5 80434",42,0
"80446","ZCTA5 80446",4257,30
"80447","ZCTA5 80447",2328,5
"85610","ZCTA5 85610",1071,8
"85614","ZCTA5 85614",23777,228
"85624","ZCTA5 85624",1289,10
"85629","ZCTA5 85629",25770,537
"85630","ZCTA5 85630",1757,0
"85715","ZCTA5 85715",17550,532
"85193","ZCTA5 85193",6142,48
"85194","ZCTA5 85194",7948,49
"85209","ZCTA5 85209",41407,928
"85266","ZCTA5 85266",13253,82
"85286","ZCTA5 85286",44885,2517
"85295","ZCTA5 85295",47791,2135
"85297","ZCTA5 85297",33868,1824
"85298","ZCTA5 85298",31593,954
"85341","ZCTA5 85341",0,0
"85343","ZCTA5 85343",205,0
"85352","ZCTA5 85352",500,0
"85371","ZCTA5 85371",290,0
"85377","ZCTA5 85377",3333,0
"85383","ZCTA5 85383",55327,1331
"85387","ZCTA5 85387",10512,299
"85388","ZCTA5 85388",30817,2561
"85392","ZCTA5 85392",39054,4140
"85395","ZCTA5 85395",30491,1883
"85396","ZCTA5 85396",20905,760
"85551","ZCTA5 85551",447,5
"85620","ZCTA5 85620",751,0
"85622","ZCTA5 85622",6142,4
"85626","ZCTA5 85626",1077,0
"85658","ZCTA5 85658",11482,347
"85707","ZCTA5 85707",678,206
"85723","ZCTA5 85723",0,0
"85724","ZCTA5 85724",0,0
"85726","ZCTA5 85726",0,0
"85755","ZCTA5 85755",17087,391
"85756","ZCTA5 85756",42749,3584
"85757","ZCTA5 85757",20350,225
"85912","ZCTA5 85912",350,0
"85203","ZCTA5 85203",39797,2207
"85301","ZCTA5 85301",68579,7094
"85365","ZCTA5 85365",50865,1663
"86031","ZCTA5 86031",1751,0
"86034","ZCTA5 86034",1902,0
"86017","ZCTA5 86017",880,24
"86021","ZCTA5 86021",6160,0
"86036","ZCTA5 86036",400,0
"86052","ZCTA5 86052",313,0
"86303","ZCTA5 86303",17719,179
"86325","ZCTA5 86325",5554,0
"86327","ZCTA5 86327",9762,74
"86023","ZCTA5 86023",2538,62
"86030","ZCTA5 86030",1519,7
"86540","ZCTA5 86540",1120,0
"86511","ZCTA5 86511",3680,0
"86044","ZCTA5 86044",3165,0
"86046","ZCTA5 86046",5695,115
"86336","ZCTA5 86336",11595,39
"86506","ZCTA5 86506",1266,0
"86043","ZCTA5 86043",2840,0
"85711","ZCTA5 85711",40403,2467
"85713","ZCTA5 85713",47272,2376
"85730","ZCTA5 85730",38343,2596
"85901","ZCTA5 85901",18096,110
"85925","ZCTA5 85925",4988,0
"85012","ZCTA5 85012",7492,234
"56666","ZCTA5 56666",1224,0
"56716","ZCTA5 56716",9207,224
"56722","ZCTA5 56722",338,3
"56727","ZCTA5 56727",687,0
"56738","ZCTA5 56738",1588,0
"56116","ZCTA5 56116",826,39
"56121","ZCTA5 56121",607,0
"56123","ZCTA5 56123",434,0
"56136","ZCTA5 56136",1090,16
"56142","ZCTA5 56142",982,4
"56150","ZCTA5 56150",2676,34
"56151","ZCTA5 56151",762,11
"56152","ZCTA5 56152",1341,0
"56169","ZCTA5 56169",628,4
"56183","ZCTA5 56183",1301,0
"56186","ZCTA5 56186",321,0
"56435","ZCTA5 56435",2733,12
"56452","ZCTA5 56452",1779,11
"56455","ZCTA5 56455",1883,6
"56458","ZCTA5 56458",427,0
"56466","ZCTA5 56466",2979,3
"56748","ZCTA5 56748",668,17
"56750","ZCTA5 56750",2288,1
"56755","ZCTA5 56755",66,0
"56759","ZCTA5 56759",240,1
"56477","ZCTA5 56477",2924,3
"56443","ZCTA5 56443",1325,0
"56468","ZCTA5 56468",4385,0
"56475","ZCTA5 56475",1568,2
"56521","ZCTA5 56521",750,1
"56522","ZCTA5 56522",404,0
"56649","ZCTA5 56649",9036,70
"56626","ZCTA5 56626",258,3
"56633","ZCTA5 56633",4701,22
"56634","ZCTA5 56634",1455,0
"56655","ZCTA5 56655",1430,3
"56672","ZCTA5 56672",2026,15
"56548","ZCTA5 56548",748,24
"56550","ZCTA5 56550",429,0
"56557","ZCTA5 56557",2903,0
"56565","ZCTA5 56565",103,0
"56575","ZCTA5 56575",771,0
"56583","ZCTA5 56583",145,0
"56623","ZCTA5 56623",2759,2
"56139","ZCTA5 56139",455,0
"56434","ZCTA5 56434",285,0
"56438","ZCTA5 56438",2717,34
"56446","ZCTA5 56446",1532,0
"56721","ZCTA5 56721",10242,401
"56715","ZCTA5 56715",367,0
"56725","ZCTA5 56725",951,16
"56734","ZCTA5 56734",509,14
"56756","ZCTA5 56756",685,0
"50036","ZCTA5 50036",16676,100
"50055","ZCTA5 50055",944,25
"50058","ZCTA5 50058",1916,0
"50061","ZCTA5 50061",1848,22
"50065","ZCTA5 50065",731,0
"50067","ZCTA5 50067",273,0
"80701","ZCTA5 80701",15858,1043
"80723","ZCTA5 80723",7180,0
"80750","ZCTA5 80750",261,0
"80751","ZCTA5 80751",18318,186
"80818","ZCTA5 80818",412,0
"80864","ZCTA5 80864",1489,12
"80904","ZCTA5 80904",20168,245
"80908","ZCTA5 80908",18505,483
"80909","ZCTA5 80909",38382,3095
"80913","ZCTA5 80913",3728,376
"80209","ZCTA5 80209",25367,329
"80212","ZCTA5 80212",19552,775
"80214","ZCTA5 80214",26711,584
"80227","ZCTA5 80227",34878,994
"80440","ZCTA5 80440",2537,16
"80448","ZCTA5 80448",0,0
"80452","ZCTA5 80452",3158,84
"80463","ZCTA5 80463",158,0
"80465","ZCTA5 80465",16192,201
"80480","ZCTA5 80480",1213,0
"80513","ZCTA5 80513",12924,4
"80534","ZCTA5 80534",17118,83
"80536","ZCTA5 80536",1894,15
"80550","ZCTA5 80550",30519,103
"80747","ZCTA5 80747",357,3
"80624","ZCTA5 80624",1132,0
"80651","ZCTA5 80651",4284,28
"80745","ZCTA5 80745",243,0
"80735","ZCTA5 80735",421,0
"80831","ZCTA5 80831",25525,638
"80920","ZCTA5 80920",40016,836
"80207","ZCTA5 80207",26706,7109
"80229","ZCTA5 80229",55532,1074
"80233","ZCTA5 80233",49875,1026
"80301","ZCTA5 80301",25581,220
"80302","ZCTA5 80302",29154,459
"80422","ZCTA5 80422",4744,4
"80424","ZCTA5 80424",10169,14
"80805","ZCTA5 80805",437,0
"80810","ZCTA5 80810",1241,1
"80820","ZCTA5 80820",882,0
"80828","ZCTA5 80828",3605,438
"80834","ZCTA5 80834",284,0
"80903","ZCTA5 80903",16248,1089
"80922","ZCTA5 80922",29417,1662
"80925","ZCTA5 80925",12342,2142
"80122","ZCTA5 80122",33117,378
"80481","ZCTA5 80481",426,0
"80648","ZCTA5 80648",1495,3
"80403","ZCTA5 80403",20499,116
"80420","ZCTA5 80420",802,10
"80426","ZCTA5 80426",38,0
"80433","ZCTA5 80433",8706,21
"87532","ZCTA5 87532",18641,122
"87548","ZCTA5 87548",1295,0
"87549","ZCTA5 87549",662,0
"87564","ZCTA5 87564",203,0
"87710","ZCTA5 87710",1454,12
"87712","ZCTA5 87712",296,0
"85737","ZCTA5 85737",21743,257
"85741","ZCTA5 85741",34813,1044
"85748","ZCTA5 85748",19234,573
"85922","ZCTA5 85922",28,0
"85009","ZCTA5 85009",51711,2043
"85019","ZCTA5 85019",27813,1833
"85031","ZCTA5 85031",33886,1184
"85035","ZCTA5 85035",59660,4519
"85054","ZCTA5 85054",7785,227
"85234","ZCTA5 85234",49056,1384
"85251","ZCTA5 85251",41102,863
"85263","ZCTA5 85263",2907,0
"85268","ZCTA5 85268",25022,89
"85305","ZCTA5 85305",13370,925
"85342","ZCTA5 85342",1637,13
"85349","ZCTA5 85349",31488,19
"85353","ZCTA5 85353",42801,3466
"85354","ZCTA5 85354",7719,47
"85390","ZCTA5 85390",9314,2
"85540","ZCTA5 85540",3380,91
"85541","ZCTA5 85541",21661,178
"85616","ZCTA5 85616",5341,194
"85545","ZCTA5 85545",540,8
"85552","ZCTA5 85552",6671,51
"85608","ZCTA5 85608",4671,750
"85618","ZCTA5 85618",1787,0
"85638","ZCTA5 85638",1783,0
"88114","ZCTA5 88114",34,0
"88120","ZCTA5 88120",277,0
"88126","ZCTA5 88126",44,0
"88134","ZCTA5 88134",50,0
"88301","ZCTA5 88301",982,6
"88265","ZCTA5 88265",187,0
"88268","ZCTA5 88268",85,0
"88416","ZCTA5 88416",33,0
"88053","ZCTA5 88053",208,0
"88024","ZCTA5 88024",162,0
"88051","ZCTA5 88051",113,0
"88063","ZCTA5 88063",14044,7
"88116","ZCTA5 88116",438,0
"88132","ZCTA5 88132",244,0
"88135","ZCTA5 88135",1369,48
"88201","ZCTA5 88201",26485,218
"88210","ZCTA5 88210",18097,254
"88240","ZCTA5 88240",40944,2291
"88253","ZCTA5 88253",985,0
"88255","ZCTA5 88255",24,0
"88310","ZCTA5 88310",36707,1507
"88323","ZCTA5 88323",0,0
"88324","ZCTA5 88324",198,0
"88344","ZCTA5 88344",23,0
"88418","ZCTA5 88418",238,0
"88422","ZCTA5 88422",80,0
"93252","ZCTA5 93252",2488,24
"93270","ZCTA5 93270",5367,5
"93291","ZCTA5 93291",59270,374
"93304","ZCTA5 93304",49115,6462
"93306","ZCTA5 93306",72280,1763
"93307","ZCTA5 93307",86832,5849
"85016","ZCTA5 85016",35930,1662
"85029","ZCTA5 85029",47080,3070
"85037","ZCTA5 85037",54817,4767
"85041","ZCTA5 85041",62152,9288
"85050","ZCTA5 85050",32039,676
"85085","ZCTA5 85085",23700,690
"85212","ZCTA5 85212",37204,1576
"85255","ZCTA5 85255",43956,445
"85259","ZCTA5 85259",23364,340
"85303","ZCTA5 85303",35142,2883
"85309","ZCTA5 85309",678,140
"85344","ZCTA5 85344",10495,189
"85355","ZCTA5 85355",12998,1212
"85535","ZCTA5 85535",0,0
"85536","ZCTA5 85536",440,0
"85645","ZCTA5 85645",2480,0
"85650","ZCTA5 85650",15515,512
"85716","ZCTA5 85716",30192,1512
"85204","ZCTA5 85204",67924,1557
"85260","ZCTA5 85260",39861,949
"85264","ZCTA5 85264",1345,1
"85307","ZCTA5 85307",11108,729
"85308","ZCTA5 85308",66706,1651
"85310","ZCTA5 85310",20267,501
"85322","ZCTA5 85322",670,1
"85325","ZCTA5 85325",1288,0
"85337","ZCTA5 85337",2626,121
"85340","ZCTA5 85340",35316,2396
"85003","ZCTA5 85003",8499,761
"85014","ZCTA5 85014",27623,1326
"85017","ZCTA5 85017",42656,2555
"85021","ZCTA5 85021",43378,4507
"85045","ZCTA5 85045",7008,155
"85086","ZCTA5 85086",42179,915
"85210","ZCTA5 85210",41073,2954
"85262","ZCTA5 85262",11872,315
"85296","ZCTA5 85296",44564,1824
"85332","ZCTA5 85332",1747,0
"85334","ZCTA5 85334",1160,0
"85008","ZCTA5 85008",62340,7819
"85022","ZCTA5 85022",51920,2416
"85023","ZCTA5 85023",34268,1673
"85024","ZCTA5 85024",24834,861
"85032","ZCTA5 85032",73203,2339
"85048","ZCTA5 85048",35765,2015
"85087","ZCTA5 85087",7991,54
"85621","ZCTA5 85621",22074,284
"85550","ZCTA5 85550",5239,0
"85554","ZCTA5 85554",581,0
"85615","ZCTA5 85615",9391,73
"85632","ZCTA5 85632",788,8
"85633","ZCTA5 85633",41,0
"85640","ZCTA5 85640",174,0
"90716","ZCTA5 90716",14285,577
"90717","ZCTA5 90717",21508,1325
"90731","ZCTA5 90731",60659,4289
"90744","ZCTA5 90744",56880,1672
"90746","ZCTA5 90746",27075,17270
"90822","ZCTA5 90822",133,15
"50071","ZCTA5 50071",1069,22
"50129","ZCTA5 50129",5024,15
"50150","ZCTA5 50150",974,0
"50155","ZCTA5 50155",307,0
"50201","ZCTA5 50201",8044,45
"50027","ZCTA5 50027",370,21
"50041","ZCTA5 50041",66,0
"50066","ZCTA5 50066",154,0
"50069","ZCTA5 50069",1061,0
"50072","ZCTA5 50072",2367,6
"50074","ZCTA5 50074",381,0
"50514","ZCTA5 50514",1384,0
"50515","ZCTA5 50515",193,0
"50527","ZCTA5 50527",228,0
"50536","ZCTA5 50536",4447,181
"50543","ZCTA5 50543",1400,55
"50575","ZCTA5 50575",783,0
"50619","ZCTA5 50619",2306,10
"50630","ZCTA5 50630",1738,30
"50645","ZCTA5 50645",1062,14
"50650","ZCTA5 50650",865,0
"50655","ZCTA5 50655",768,0
"50667","ZCTA5 50667",718,0
"50703","ZCTA5 50703",19306,6354
"50847","ZCTA5 50847",82,0
"50859","ZCTA5 50859",643,0
"50078","ZCTA5 50078",176,0
"50101","ZCTA5 50101",44,0
"50104","ZCTA5 50104",77,0
"50122","ZCTA5 50122",1420,0
"50126","ZCTA5 50126",6470,84
"50128","ZCTA5 50128",455,0
"50136","ZCTA5 50136",420,0
"50142","ZCTA5 50142",989,15
"50160","ZCTA5 50160",478,0
"50165","ZCTA5 50165",108,0
"50166","ZCTA5 50166",1589,0
"50206","ZCTA5 50206",555,0
"50207","ZCTA5 50207",2125,0
"50216","ZCTA5 50216",2598,31
"50218","ZCTA5 50218",143,0
"50219","ZCTA5 50219",13785,203
"50232","ZCTA5 50232",480,0
"50236","ZCTA5 50236",1650,0
"50246","ZCTA5 50246",674,0
"50247","ZCTA5 50247",2619,45
"50263","ZCTA5 50263",25402,525
"50272","ZCTA5 50272",179,0
"50274","ZCTA5 50274",167,0
"50275","ZCTA5 50275",585,0
"50313","ZCTA5 50313",18834,1558
"50317","ZCTA5 50317",37983,3433
"50325","ZCTA5 50325",17186,643
"51249","ZCTA5 51249",3164,44
"51331","ZCTA5 51331",1022,8
"51333","ZCTA5 51333",469,0
"51342","ZCTA5 51342",1399,33
"51354","ZCTA5 51354",1049,0
"51364","ZCTA5 51364",784,7
"87722","ZCTA5 87722",925,0
"87724","ZCTA5 87724",27,0
"87743","ZCTA5 87743",257,0
"87830","ZCTA5 87830",1268,0
"87901","ZCTA5 87901",6224,39
"87941","ZCTA5 87941",832,0
"87005","ZCTA5 87005",219,45
"87032","ZCTA5 87032",253,0
"87040","ZCTA5 87040",432,0
"87063","ZCTA5 87063",252,0
"87068","ZCTA5 87068",4897,8
"87305","ZCTA5 87305",3209,0
"87420","ZCTA5 87420",12179,20
"87421","ZCTA5 87421",1626,0
"87455","ZCTA5 87455",1714,11
"87501","ZCTA5 87501",15308,60
"87520","ZCTA5 87520",1376,38
"87567","ZCTA5 87567",1157,0
"87730","ZCTA5 87730",22,0
"87745","ZCTA5 87745",877,0
"87733","ZCTA5 87733",108,0
"87821","ZCTA5 87821",586,0
"87021","ZCTA5 87021",3421,17
"87046","ZCTA5 87046",230,0
"87051","ZCTA5 87051",1413,0
"87117","ZCTA5 87117",370,61
"87144","ZCTA5 87144",43651,1673
"87499","ZCTA5 87499",482,0
"87506","ZCTA5 87506",13784,197
"87507","ZCTA5 87507",49451,476
"87508","ZCTA5 87508",19447,287
"87523","ZCTA5 87523",704,0
"87538","ZCTA5 87538",425,0
"87554","ZCTA5 87554",0,0
"87574","ZCTA5 87574",123,0
"87746","ZCTA5 87746",55,0
"87749","ZCTA5 87749",205,0
"87530","ZCTA5 87530",808,0
"87729","ZCTA5 87729",43,0
"87028","ZCTA5 87028",612,0
"87375","ZCTA5 87375",3390,0
"87527","ZCTA5 87527",356,0
"84620","ZCTA5 84620",831,4
"84628","ZCTA5 84628",643,0
"84629","ZCTA5 84629",2921,0
"84630","ZCTA5 84630",651,0
"84634","ZCTA5 84634",3434,146
"84647","ZCTA5 84647",4096,10
"84663","ZCTA5 84663",34063,90
"84710","ZCTA5 84710",218,0
"84004","ZCTA5 84004",10553,15
"84529","ZCTA5 84529",204,0
"84531","ZCTA5 84531",946,0
"94929","ZCTA5 94929",254,0
"94065","ZCTA5 94065",12461,157
"94066","ZCTA5 94066",43101,426
"94086","ZCTA5 94086",50477,773
"94304","ZCTA5 94304",3852,97
"94110","ZCTA5 94110",72380,2553
"93420","ZCTA5 93420",30740,247
"93454","ZCTA5 93454",40432,590
"93458","ZCTA5 93458",57256,541
"93461","ZCTA5 93461",1349,11
"93536","ZCTA5 93536",70237,10408
"93546","ZCTA5 93546",9591,76
"93591","ZCTA5 93591",6744,544
"93609","ZCTA5 93609",5177,0
"93616","ZCTA5 93616",2582,0
"93618","ZCTA5 93618",31470,173
"93626","ZCTA5 93626",2427,14
"93501","ZCTA5 93501",4802,892
"93505","ZCTA5 93505",13774,3603
"93526","ZCTA5 93526",629,5
"93530","ZCTA5 93530",10,0
"93552","ZCTA5 93552",39905,4844
"93560","ZCTA5 93560",21756,1828
"93608","ZCTA5 93608",1280,0
"93669","ZCTA5 93669",238,0
"93701","ZCTA5 93701",10166,763
"93728","ZCTA5 93728",16574,1039
"93924","ZCTA5 93924",6514,20
"93925","ZCTA5 93925",2073,0
"93933","ZCTA5 93933",25442,1568
"93638","ZCTA5 93638",49932,1581
"93651","ZCTA5 93651",1798,0
"93660","ZCTA5 93660",4090,48
"93664","ZCTA5 93664",380,0
"93667","ZCTA5 93667",2405,0
"93673","ZCTA5 93673",754,0
"93711","ZCTA5 93711",38007,1253
"93720","ZCTA5 93720",47081,1537
"93907","ZCTA5 93907",23299,496
"93921","ZCTA5 93921",3316,2
"93930","ZCTA5 93930",17067,144
"93012","ZCTA5 93012",36052,504
"93030","ZCTA5 93030",58422,1503
"93040","ZCTA5 93040",1827,41
"93110","ZCTA5 93110",16849,374
"93212","ZCTA5 93212",23357,2666
"93218","ZCTA5 93218",871,0
"93260","ZCTA5 93260",226,70
"93261","ZCTA5 93261",2434,0
"93263","ZCTA5 93263",22210,437
"93267","ZCTA5 93267",6788,0
"93274","ZCTA5 93274",74000,2515
"93276","ZCTA5 93276",144,0
"93422","ZCTA5 93422",33466,358
"93455","ZCTA5 93455",46175,724
"93612","ZCTA5 93612",35140,1402
"93621","ZCTA5 93621",136,0
"93627","ZCTA5 93627",247,0
"93634","ZCTA5 93634",22,8
"95387","ZCTA5 95387",636,0
"95403","ZCTA5 95403",45096,1255
"95409","ZCTA5 95409",27186,308
"95422","ZCTA5 95422",15696,678
"95423","ZCTA5 95423",3751,60
"95425","ZCTA5 95425",10984,69
"90008","ZCTA5 90008",31754,20675
"90013","ZCTA5 90013",12559,3603
"90016","ZCTA5 90016",45899,13974
"90017","ZCTA5 90017",27723,2317
"90036","ZCTA5 90036",37965,2321
"90064","ZCTA5 90064",25925,788
"90065","ZCTA5 90065",46461,1083
"90241","ZCTA5 90241",43215,1043
"90248","ZCTA5 90248",11607,1702
"90270","ZCTA5 90270",27287,241
"90275","ZCTA5 90275",42146,785
"90305","ZCTA5 90305",15042,12199
"90401","ZCTA5 90401",7111,700
"90402","ZCTA5 90402",11882,101
"90404","ZCTA5 90404",22929,1707
"90670","ZCTA5 90670",16700,628
"90745","ZCTA5 90745",56930,4124
"90806","ZCTA5 90806",41990,7006
"90813","ZCTA5 90813",58380,7070
"90001","ZCTA5 90001",59832,5338
"90012","ZCTA5 90012",36552,5039
"90034","ZCTA5 90034",53861,5618
"90061","ZCTA5 90061",27873,8074
"90066","ZCTA5 90066",59167,2542
"90638","ZCTA5 90638",49227,883
"90712","ZCTA5 90712",31217,3861
"90804","ZCTA5 90804",39239,4898
"90807","ZCTA5 90807",32202,5021
"90810","ZCTA5 90810",37251,3912
"90501","ZCTA5 90501",41975,2365
"90660","ZCTA5 90660",63001,635
"90704","ZCTA5 90704",3979,4
"90720","ZCTA5 90720",22261,814
"90723","ZCTA5 90723",54513,4937
"90803","ZCTA5 90803",32126,1346
"90022","ZCTA5 90022",67014,319
"90019","ZCTA5 90019",64534,12025
"90028","ZCTA5 90028",29774,2991
"90037","ZCTA5 90037",67640,10910
"90041","ZCTA5 90041",29090,672
"90048","ZCTA5 90048",21489,768
"90057","ZCTA5 90057",50152,2161
"90067","ZCTA5 90067",2428,35
"90068","ZCTA5 90068",21092,789
"90069","ZCTA5 90069",20230,656
"90210","ZCTA5 90210",19314,229
"90221","ZCTA5 90221",51688,10961
"90232","ZCTA5 90232",14780,742
"90240","ZCTA5 90240",26413,365
"90247","ZCTA5 90247",48293,8757
"90274","ZCTA5 90274",25061,259
"90293","ZCTA5 90293",12728,846
"90301","ZCTA5 90301",38234,11777
"92064","ZCTA5 92064",49805,786
"92069","ZCTA5 92069",50376,1055
"92086","ZCTA5 92086",1543,27
"92126","ZCTA5 92126",82658,3482
"92130","ZCTA5 92130",56134,650
"92236","ZCTA5 92236",45477,306
"51001","ZCTA5 51001",2330,3
"51002","ZCTA5 51002",2778,70
"51011","ZCTA5 51011",61,0
"51030","ZCTA5 51030",1807,0
"51040","ZCTA5 51040",3500,3
"51041","ZCTA5 51041",7180,48
"51049","ZCTA5 51049",601,0
"51060","ZCTA5 51060",503,0
"51649","ZCTA5 51649",343,45
"51565","ZCTA5 51565",403,0
"51572","ZCTA5 51572",474,0
"51638","ZCTA5 51638",1154,0
"51654","ZCTA5 51654",355,2
"51630","ZCTA5 51630",201,0
"51653","ZCTA5 51653",1561,0
"51355","ZCTA5 51355",845,2
"51360","ZCTA5 51360",8312,28
"51365","ZCTA5 51365",416,44
"51401","ZCTA5 51401",12164,17
"51430","ZCTA5 51430",827,2
"51443","ZCTA5 51443",1555,0
"51458","ZCTA5 51458",1419,0
"51459","ZCTA5 51459",59,0
"51022","ZCTA5 51022",649,12
"51442","ZCTA5 51442",9633,435
"51465","ZCTA5 51465",895,5
