"ZCTA","third_spaces_total","population","thirdspaces_pop"
"04219",0,1416,0
"04220",3,3309,90.6618313689937
"04221",0,884,0
"04222",0,3944,0
"04224",3,2380,126.050420168067
"04226",0,182,0
"04227",0,112,0
"04228",0,0,0
"04231",0,272,0
"04234",0,40,0
"04236",3,4342,69.092584062644
"04237",0,174,0
"04238",0,1784,0
"04239",14,4638,301.854247520483
"04240",177,36095,490.372627787782
"04250",8,4148,192.864030858245
"04252",12,4758,252.206809583859
"04253",0,2066,0
"04254",7,3156,221.799746514575
"04255",0,536,0
"04256",7,2980,234.89932885906
"04257",9,2628,342.465753424658
"04258",0,2587,0
"04259",0,3288,0
"04260",13,5738,226.559776925758
"04261",8,343,2332.36151603499
"04263",0,2215,0
"04265",0,958,0
"04267",0,64,0
"04268",25,4965,503.524672708963
"04270",18,6350,283.464566929134
"04271",0,0,0
"04274",7,5588,125.268432355047
"04275",0,437,0
"04276",22,5719,384.68263682462
"04280",5,6752,74.0521327014218
"04281",26,5111,508.706711015457
"04282",9,5784,155.601659751037
"04284",0,1026,0
"04285",0,383,0
"04286",0,51,0
"04287",0,3342,0
"04289",0,2339,0
"04290",0,1386,0
"04292",0,1114,0
"04294",8,3963,201.867272268483
"04330",235,25712,913.970130678283
"04342",0,1673,0
"04343",0,0,0
"04344",4,2906,137.646249139711
"04345",33,11421,288.941423693197
"04346",4,1921,208.224882873503
"04347",21,2445,858.895705521472
"04348",0,3169,0
"04349",0,1080,0
"04350",0,3622,0
"04351",7,2539,275.699094131548
"04352",0,1478,0
"04353",0,2389,0
"04354",0,1455,0
"04355",0,2556,0
"04357",7,3399,205.942924389526
"04358",10,4156,240.615976900866
"04359",0,330,0
"04360",0,468,0
"04363",0,2592,0
"04364",18,5915,304.311073541843
"04401",288,44536,646.667864199749
"04406",0,817,0
"04408",0,167,0
"04410",0,1154,0
"04411",0,1715,0
"04412",56,9090,616.061606160616
"04413",0,195,0
"04414",0,1248,0
"04415",0,317,0
"04416",19,5541,342.898393791734
"04417",0,361,0
"04418",0,1729,0
"04419",3,2799,107.181136120043
"04421",5,1117,447.62757385855
"04422",0,1514,0
"04424",0,857,0
"04426",21,4524,464.190981432361
"04427",4,2803,142.704245451302
"04428",0,3150,0
"04429",7,4762,146.997060058799
"04430",0,1682,0
"04431",0,37,0
"04434",0,1051,0
"04435",0,1093,0
"04438",0,1045,0
"04441",21,1613,1301.92188468692
"04442",0,14,0
"04443",0,2195,0
"04444",26,8936,290.957923008057
"04448",0,1436,0
"04449",0,1369,0
"04450",0,1231,0
"04451",0,226,0
"04453",0,749,0
"04454",0,24,0
"04455",0,736,0
"04456",0,2974,0
"04457",21,5734,366.236484129752
"04459",0,903,0
"04460",0,1297,0
"04461",0,2991,0
"04462",30,4618,649.63187527068
"04463",6,3196,187.734668335419
"04464",4,505,792.079207920792
"04468",36,9073,396.781659869944
"04469",5,2591,192.975685063682
"04471",0,623,0
"04472",0,2022,0
"04473",30,8185,366.524129505192
"04474",3,3671,81.7216017433942
"04475",0,568,0
"04476",0,1225,0
"04478",0,384,0
"04479",0,1423,0
"04481",0,530,0
"04485",0,169,0
"04487",0,869,0
"04488",0,1559,0
"04489",0,266,0
"04490",0,268,0
"04491",0,144,0
"04492",0,123,0
"04493",3,1841,162.954915806627
"04495",0,442,0
"04496",0,3931,0
"04497",0,304,0
"04530",69,10922,631.75242629555
"04535",0,874,0
"04537",13,2042,636.630754162586
"04538",37,1907,1940.22024121657
"04539",0,1124,0
"04541",0,43,0
"04543",38,2037,1865.48846342661
"04544",5,675,740.740740740741
"04547",3,1118,268.336314847943
"04548",0,954,0
"04551",0,788,0
"04553",7,1750,400
"04554",7,846,827.4231678487
"04555",0,1713,0
"04556",0,1111,0
"04558",0,144,0
"04562",0,2101,0
"04563",0,1512,0
"04564",0,590,0
"04568",0,418,0
"04570",0,0,0
"04571",0,406,0
"04572",13,5009,259.532840886404
"04573",0,491,0
"04574",0,1447,0
"04575",0,77,0
"04576",0,514,0
"04578",28,4357,642.644021115446
"04579",7,3105,225.442834138486
"04605",108,14137,763.952748107802
"04606",0,1200,0
"04607",0,1150,0
"04609",98,5470,1791.59049360146
"04611",0,384,0
"04612",0,551,0
"04613",0,86,0
"04614",22,2660,827.067669172932
"04616",0,684,0
"04617",0,826,0
"04619",20,2993,668.225860340795
"04622",3,1033,290.416263310745
"04623",3,870,344.827586206897
"04624",0,167,0
"04625",0,66,0
"04626",0,508,0
"04627",3,1584,189.393939393939
"04628",0,689,0
"04629",0,0,0
"04630",0,1412,0
"04631",4,1326,301.659125188537
"04634",0,1803,0
"04635",0,13,0
"04637",0,161,0
"04640",11,2140,514.018691588785
"04642",0,110,0
"04643",0,1031,0
"04644",0,0,0
"04645",0,20,0
"04646",0,68,0
"04648",0,745,0
"04649",0,1270,0
"04650",0,274,0
"04652",6,1648,364.077669902913
"04653",0,565,0
"04654",14,3345,418.535127055306
"04655",0,956,0
"04657",0,339,0
"04658",4,1560,256.410256410256
"04660",7,1182,592.216582064298
"04662",14,429,3263.40326340326
"04664",0,1317,0
"04666",0,1262,0
"04667",3,1391,215.672178289001
"04668",3,1512,198.412698412698
"04669",0,149,0
"04671",0,571,0
"04673",0,207,0
"04674",0,449,0
"04675",5,143,3496.5034965035
"04676",0,1074,0
"04677",0,246,0
"04679",26,1491,1743.79610999329
"04680",0,1227,0
"04681",4,1063,376.293508936971
"04683",0,109,0
"04684",0,1712,0
"04685",0,449,0
"04686",0,135,0
"04691",0,307,0
"04693",4,403,992.555831265509
"04694",7,2226,314.465408805031
"04730",39,9720,401.234567901235
"04732",3,1608,186.567164179104
"04733",0,240,0
"04734",0,710,0
"04735",0,619,0
"04736",24,9120,263.157894736842
"04739",0,780,0
"04740",0,1261,0
"04741",0,4,0
"04742",4,3320,120.481927710843
"04743",21,4456,471.274685816876
"04745",0,902,0
"04746",0,382,0
"04747",0,1413,0
"04750",0,2226,0
"04756",14,3214,435.594275046671
"04757",4,2777,144.040331292762
"04758",0,1410,0
"04760",0,650,0
"04761",0,565,0
"04762",0,531,0
"04763",0,722,0
"04764",0,33,0
"04765",3,1005,298.507462686567
"04766",0,394,0
"04768",0,378,0
"04769",65,9116,713.032031592804
"04772",0,780,0
"04773",0,575,0
"04774",3,588,510.204081632653
"04776",0,1017,0
"04777",0,438,0
"04779",0,298,0
"04780",0,880,0
"04781",0,593,0
"04783",0,472,0
"04785",3,2187,137.174211248285
"04786",0,1933,0
"04787",0,655,0
"04841",93,7178,1295.62552242965
"04843",55,4817,1141.78949553664
"04847",3,1619,185.299567634342
"04848",3,659,455.235204855842
"04849",7,3889,179.994857289792
"04851",0,91,0
"04852",0,54,0
"04853",10,455,2197.8021978022
"04854",0,1524,0
"04855",3,249,1204.81927710843
"04856",30,3372,889.679715302491
"04858",0,1219,0
"04859",0,794,0
"04860",3,1577,190.234622701332
"04861",15,2760,543.478260869565
"04862",13,4351,298.781889220869
"04863",7,905,773.480662983425
"04864",5,4751,105.241001894338
"04901",142,26888,528.116631954775
"04910",0,2217,0
"04911",3,2192,136.861313868613
"04912",0,974,0
"04915",76,8839,859.82577214617
"04917",3,2850,105.263157894737
"04918",6,300,2000
"04920",0,1638,0
"04921",3,1510,198.675496688742
"04922",0,1081,0
"04923",0,498,0
"04924",0,2418,0
"04925",0,68,0
"04926",0,105,0
"04927",3,3367,89.1000891000891
"04928",0,2052,0
"04929",0,848,0
"04930",17,4112,413.424124513619
"04932",0,1282,0
"04933",0,29,0
"04936",0,253,0
"04937",17,6488,262.022194821208
"04938",55,9664,569.122516556291
"04939",0,1022,0
"04940",0,0,0
"04941",0,1799,0
"04942",0,1188,0
"04943",3,1653,181.488203266788
"04944",0,41,0
"04945",7,1036,675.675675675676
"04947",17,1351,1258.32716506292
"04949",3,896,334.821428571429
"04950",12,4651,258.009030316061
"04951",0,1077,0
"04952",0,1979,0
"04953",18,3228,557.620817843866
"04955",0,1650,0
"04956",0,975,0
"04957",5,4193,119.246362985929
"04958",0,1721,0
"04961",0,817,0
"04962",0,134,0
"04963",13,7248,179.359823399559
"04964",4,111,3603.6036036036
"04965",5,2067,241.896468311563
"04966",0,1904,0
"04967",15,4029,372.300819061802
"04969",0,1219,0
"04970",20,1497,1336.00534402138
"04971",0,1934,0
"04973",0,1323,0
"04974",10,2592,385.802469135802
"04975",0,28,0
"04976",48,9770,491.299897645855
"04978",0,766,0
"04979",0,866,0
"04981",0,2522,0
"04982",4,562,711.743772241993
"04983",0,1809,0
"04984",0,576,0
"04985",9,51,17647.0588235294
"04986",0,1657,0
"04987",0,960,0
"04988",9,2373,379.266750948167
"04989",0,4207,0
"04992",0,105,0
"05001",44,9319,472.153664556283
"05031",4,115,3478.26086956522
"05032",7,2419,289.375775113683
"05033",12,2572,466.56298600311
"05034",4,344,1162.79069767442
"05035",0,708,0
"05036",0,996,0
"05037",0,690,0
"05038",0,1315,0
"05039",0,1131,0
"05040",0,618,0
"05041",0,441,0
"05042",0,546,0
"05043",3,1086,276.243093922652
"05045",5,1773,282.007896221094
"05046",0,1109,0
"05048",5,2996,166.889185580774
"05050",0,164,0
"05051",0,1641,0
"05052",0,238,0
"05053",0,403,0
"05055",15,3230,464.396284829721
"05056",0,480,0
"05058",0,352,0
"05059",8,427,1873.53629976581
"05060",25,4417,565.995019243831
"05061",0,1446,0
"05062",0,551,0
"05065",0,1038,0
"05067",0,181,0
"05068",9,3215,279.937791601866
"05069",0,511,0
"05070",0,526,0
"05071",0,146,0
"05072",0,474,0
"05075",0,974,0
"05076",0,426,0
"05077",0,1199,0
"05079",0,686,0
"05081",3,543,552.486187845304
"05083",0,309,0
"05084",0,114,0
"05086",0,728,0
"05089",13,4256,305.451127819549
"05091",39,3303,1180.74477747502
"05101",33,4434,744.24898511502
"05141",0,232,0
"05142",0,806,0
"05143",14,4335,322.952710495963
"05146",0,637,0
"05148",4,975,410.25641025641
"05149",32,1950,1641.02564102564
"05150",0,634,0
"05151",0,1539,0
"05152",4,319,1253.91849529781
"05153",0,523,0
"05154",0,461,0
"05155",11,850,1294.11764705882
"05156",40,9260,431.965442764579
"05158",0,1189,0
"05161",0,606,0
"05201",95,14084,674.524282874184
"05250",12,3731,321.629589922273
"05251",6,1092,549.450549450549
"05252",0,312,0
"05253",0,585,0
"05254",9,206,4368.93203883495
"05255",55,4047,1359.03138127008
"05257",3,2932,102.319236016371
"05260",0,534,0
"05261",0,2491,0
"05262",0,2251,0
"05301",131,16200,808.641975308642
"05340",3,743,403.768506056528
"05341",0,450,0
"05342",0,602,0
"05343",0,718,0
"05345",0,2165,0
"05346",16,5030,318.091451292247
"05350",0,609,0
"05352",0,982,0
"05353",0,833,0
"05354",0,2339,0
"05355",0,709,0
"05356",16,577,2772.96360485269
"05358",0,131,0
"05359",0,574,0
"05360",0,172,0
"05361",0,1125,0
"05362",0,80,0
"05363",24,1958,1225.74055158325
"05401",318,28909,1100.00345913037
"05403",149,18761,794.200735568466
"05404",44,7242,607.566970450152
"05405",3,4391,68.3215668412662
"05408",16,9604,166.597251145356
"05439",3,1455,206.185567010309
"05440",0,1754,0
"05441",0,812,0
"05442",0,414,0
"05443",22,6744,326.215895610913
"05444",0,1678,0
"05445",3,3820,78.5340314136126
"05446",57,15868,359.213511469624
"05447",0,88,0
"05448",0,851,0
"05450",13,5237,248.233721596334
"05452",102,21574,472.791322888662
"05454",4,5076,78.8022064617809
"05455",0,1113,0
"05456",3,1174,255.536626916525
"05457",0,1590,0
"05458",0,2172,0
"05459",0,2133,0
"05461",17,4672,363.869863013699
"05462",0,1966,0
"05463",0,421,0
"05464",13,3330,390.39039039039
"05465",12,5368,223.54694485842
"05468",28,13786,203.104598868417
"05471",5,559,894.454382826476
"05472",3,1794,167.224080267559
"05473",0,1451,0
"05474",3,946,317.124735729387
"05476",4,3384,118.203309692671
"05477",20,4476,446.827524575514
"05478",82,14845,552.374536881105
"05481",0,0,0
"05482",47,7777,604.346148900604
"05483",0,1512,0
"05485",0,96,0
"05486",8,1717,465.92894583576
"05487",0,1668,0
"05488",12,7752,154.798761609907
"05489",4,3361,119.012198750372
"05491",25,5750,434.782608695652
"05492",0,661,0
"05494",0,1921,0
"05495",85,10262,828.298577275385
"05602",160,11758,1360.77564211601
"05640",0,155,0
"05641",94,16542,568.25051384355
"05647",0,1053,0
"05648",0,472,0
"05649",0,359,0
"05650",0,1248,0
"05651",0,1418,0
"05652",0,718,0
"05653",0,601,0
"05654",0,1042,0
"05655",3,2940,102.040816326531
"05656",6,3606,166.389351081531
"05657",0,60,0
"05658",0,1459,0
"05660",0,1743,0
"05661",40,5826,686.577411603158
"05663",13,6562,198.110332215788
"05664",0,188,0
"05667",0,2133,0
"05669",0,652,0
"05672",88,4426,1988.25124265703
"05673",32,2419,1322.86068623398
"05674",7,1649,424.499696785931
"05675",0,1112,0
"05676",40,4572,874.890638670166
"05677",0,2533,0
"05678",0,239,0
"05679",3,3347,89.632506722438
"05680",0,2233,0
"05681",0,370,0
"05682",0,1302,0
"05701",161,19984,805.64451561249
"05730",0,344,0
"05732",4,625,640
"05733",19,5762,329.746615758417
"05734",0,1321,0
"05735",5,4392,113.84335154827
"05736",0,543,0
"05737",0,1021,0
"05738",0,1171,0
"05739",0,1390,0
"05740",0,27,0
"05742",0,616,0
"05743",13,3837,338.806359134741
"05744",0,657,0
"05747",0,308,0
"05748",0,337,0
"05751",49,675,7259.25925925926
"05753",74,10535,702.420503084955
"05757",0,858,0
"05758",0,630,0
"05759",0,1565,0
"05760",0,1088,0
"05761",0,904,0
"05762",0,351,0
"05763",4,2574,155.400155400155
"05764",11,3281,335.26363913441
"05765",3,1713,175.131348511384
"05766",0,524,0
"05767",3,1065,281.69014084507
"05769",0,1192,0
"05770",0,1001,0
"05772",0,640,0
"05773",4,2262,176.83465959328
"05774",0,1016,0
"05775",0,489,0
"05776",0,645,0
"05777",3,3414,87.8734622144112
"05778",3,664,451.807228915663
"05819",48,9144,524.9343832021
"05820",0,498,0
"05821",3,1128,265.957446808511
"05822",0,1516,0
"05824",0,1156,0
"05825",0,68,0
"05826",0,895,0
"05827",0,319,0
"05828",9,1995,451.127819548872
"05829",14,1613,867.947923124613
"05830",0,1355,0
"05832",7,902,776.053215077605
"05833",0,251,0
"05836",0,1173,0
"05837",0,281,0
"05839",0,735,0
"05841",0,364,0
"05842",0,571,0
"05843",17,2462,690.495532087734
"05845",0,1413,0
"05846",4,1206,331.67495854063
"05847",0,787,0
"05850",0,267,0
"05851",33,6329,521.409385368937
"05853",0,482,0
"05855",38,7046,539.313085438547
"05857",0,2530,0
"05858",0,442,0
"05859",3,1752,171.232876712329
"05860",7,2803,249.732429539779
"05862",0,307,0
"05866",0,630,0
"05867",0,935,0
"05868",0,303,0
"05871",0,1464,0
"05872",0,848,0
"05873",0,606,0
"05874",0,604,0
"05875",0,359,0
"05901",0,10,0
"05902",0,193,0
"05903",0,784,0
"05904",0,249,0
"05905",0,736,0
"05906",0,1402,0
"05907",0,127,0
"06001",118,18516,637.286670987254
"06002",80,21022,380.553705641709
"06010",219,60218,363.678634295393
"06013",9,9659,93.1773475515064
"06016",11,6889,159.67484395413
"06018",21,2782,754.852624011502
"06019",64,10148,630.666141111549
"06020",0,0,0
"06021",0,383,0
"06022",0,140,0
"06023",3,1558,192.554557124519
"06024",0,460,0
"06026",13,5304,245.098039215686
"06027",3,1451,206.753962784287
"06029",39,16125,241.860465116279
"06031",0,1344,0
"06032",133,17678,752.347550627899
"06033",207,28698,721.304620531047
"06035",38,7865,483.153210425938
"06037",104,18926,549.508612490753
"06039",6,2138,280.636108512629
"06040",222,34661,640.489310752719
"06042",97,23144,419.115105426893
"06043",8,4911,162.899613113419
"06051",117,30231,387.019946412623
"06052",10,8142,122.819945959224
"06053",94,34452,272.843376291652
"06057",18,6201,290.275761973875
"06058",5,1653,302.480338777979
"06059",0,0,0
"06060",0,2691,0
"06061",0,367,0
"06062",97,17619,550.542028491969
"06063",3,3351,89.5255147717099
"06065",0,660,0
"06066",138,29277,471.359770468286
"06067",152,20168,753.669178897263
"06068",6,1386,432.900432900433
"06069",7,2342,298.889837745517
"06070",98,15734,622.854963772721
"06071",20,11171,179.035001342763
"06073",29,5830,497.427101200686
"06074",125,25898,482.662753880609
"06076",19,12571,151.141516188052
"06078",26,12282,211.691906855561
"06081",3,1547,193.923723335488
"06082",153,44143,346.600820062071
"06084",30,14713,203.901311765106
"06085",29,7362,393.914697093181
"06088",41,4556,899.912203687445
"06089",0,3100,0
"06090",0,835,0
"06091",0,60,0
"06092",3,4493,66.7705319385711
"06093",0,3406,0
"06095",108,28894,373.780023534298
"06096",52,12671,410.385920606108
"06098",30,11962,250.794181574987
"06103",116,1878,6176.78381256656
"06105",98,18909,518.271722460204
"06106",215,38378,560.216790869769
"06107",144,19104,753.768844221105
"06108",98,24474,400.424940753453
"06109",116,26171,443.238699323679
"06110",99,12733,777.507264588078
"06111",174,30234,575.511014090097
"06112",48,21094,227.552858632787
"06114",116,28362,408.997955010225
"06117",55,16350,336.391437308868
"06118",67,25834,259.348145854301
"06119",69,15236,452.874770280914
"06120",68,14223,478.098853968924
"06160",0,0,0
"06226",88,19431,452.884565899851
"06231",0,3907,0
"06232",6,3203,187.324383390571
"06234",22,8253,266.569732218587
"06235",0,2472,0
"06237",8,5444,146.95077149155
"06238",23,12406,185.394164114138
"06239",20,11169,179.0670606142
"06241",22,6386,344.503601628562
"06242",3,1264,237.341772151899
"06243",0,171,0
"06247",0,2686,0
"06248",21,5605,374.665477252453
"06249",10,7215,138.600138600139
"06250",12,4706,254.993625159371
"06254",3,1778,168.728908886389
"06255",8,4357,183.612577461556
"06256",19,2245,846.325167037862
"06259",9,4471,201.297248937598
"06260",65,9353,694.964182615204
"06262",0,812,0
"06263",0,302,0
"06264",0,108,0
"06266",0,562,0
"06268",61,10420,585.412667946257
"06269",0,10296,0
"06277",10,4099,243.961941937058
"06278",8,4363,183.360073344029
"06279",8,5893,135.754284744612
"06280",3,3055,98.1996726677578
"06281",15,6897,217.485863418878
"06282",0,1030,0
"06320",189,26999,700.025926886181
"06330",3,3220,93.167701863354
"06331",6,5069,118.366541724206
"06332",3,587,511.073253833049
"06333",30,7176,418.060200668896
"06334",0,2508,0
"06335",22,6203,354.667096566178
"06336",0,129,0
"06339",26,8449,307.728725292934
"06340",161,30403,529.5530046377
"06350",0,47,0
"06351",55,15877,346.413050324369
"06353",0,107,0
"06354",8,6167,129.722717690936
"06355",139,12628,1100.72853975293
"06357",65,11548,562.868029095947
"06359",18,5332,337.584396099025
"06360",170,36396,467.08429497747
"06365",14,4657,300.622718488297
"06370",6,6669,89.9685110211426
"06371",52,9686,536.857319843072
"06373",0,181,0
"06374",37,7250,510.344827586207
"06375",3,3630,82.6446280991735
