"ZCTA","all_results_pop","approved_pop","all_results_black","approved_black","all_results_nonwhite","approved_nonwhite","approval_rate_pop","approval_rate_black","approval_difference_black","approval_rate_nonwhite","approval_difference_pop"
"71822",162,63,33,1,40,1,38.8888888888889,3.03030303030303,-35.8585858585859,2.5,-36.3888888888889
"71823",23,6,1,0,6,1,26.0869565217391,0,-26.0869565217391,16.6666666666667,-9.42028985507246
"71825",56,28,6,1,9,1,50,16.6666666666667,-33.3333333333333,11.1111111111111,-38.8888888888889
"71826",38,10,1,0,2,0,26.3157894736842,0,-26.3157894736842,0,-26.3157894736842
"71827",107,20,44,2,46,3,18.6915887850467,4.54545454545455,-14.1461342395922,6.52173913043478,-12.1698496546119
"71832",140,46,11,0,44,3,32.8571428571429,0,-32.8571428571429,6.81818181818182,-26.038961038961
"71833",85,31,9,0,14,0,36.4705882352941,0,-36.4705882352941,0,-36.4705882352941
"71834",184,62,8,0,13,1,33.695652173913,0,-33.695652173913,7.69230769230769,-26.0033444816054
"71835",104,40,16,2,22,3,38.4615384615385,12.5,-25.9615384615385,13.6363636363636,-24.8251748251748
"71836",60,21,7,0,10,0,35,0,-35,0,-35
"71837",393,171,11,0,22,4,43.5114503816794,0,-43.5114503816794,18.1818181818182,-25.3296321998612
"71838",101,39,29,4,32,6,38.6138613861386,13.7931034482759,-24.8207579378628,18.75,-19.8638613861386
"71839",393,171,11,0,22,4,43.5114503816794,0,-43.5114503816794,18.1818181818182,-25.3296321998612
"71841",93,30,7,0,24,1,32.258064516129,0,-32.258064516129,4.16666666666667,-28.0913978494624
"71842",64,23,1,0,14,2,35.9375,0,-35.9375,14.2857142857143,-21.6517857142857
"71845",93,18,40,2,41,2,19.3548387096774,5,-14.3548387096774,4.8780487804878,-14.4767899291896
"71846",91,28,9,0,21,1,30.7692307692308,0,-30.7692307692308,4.76190476190476,-26.007326007326
"71847",56,28,6,1,9,1,50,16.6666666666667,-33.3333333333333,11.1111111111111,-38.8888888888889
"71851",88,42,23,3,29,5,47.7272727272727,13.0434782608696,-34.6837944664032,17.2413793103448,-30.4858934169279
"71852",365,169,65,9,93,12,46.3013698630137,13.8461538461538,-32.4552160168599,12.9032258064516,-33.3981440565621
"71853",102,42,26,1,30,1,41.1764705882353,3.84615384615385,-37.3303167420814,3.33333333333333,-37.843137254902
"71854",750,366,85,19,108,24,48.8,22.3529411764706,-26.4470588235294,22.2222222222222,-26.5777777777778
"71855",98,43,30,5,35,6,43.8775510204082,16.6666666666667,-27.2108843537415,17.1428571428571,-26.734693877551
"71857",163,53,45,5,59,9,32.5153374233129,11.1111111111111,-21.4042263122018,15.2542372881356,-17.2611001351773
"71858",48,12,10,1,13,2,25,10,-15,15.3846153846154,-9.61538461538461
"71859",130,57,47,7,55,10,43.8461538461538,14.8936170212766,-28.9525368248772,18.1818181818182,-25.6643356643357
"71860",171,45,60,3,64,4,26.3157894736842,5,-21.3157894736842,6.25,-20.0657894736842
"71861",102,35,17,1,20,1,34.3137254901961,5.88235294117647,-28.4313725490196,5,-29.3137254901961
"71862",98,43,30,5,35,6,43.8775510204082,16.6666666666667,-27.2108843537415,17.1428571428571,-26.734693877551
"71865",31,11,1,0,3,0,35.4838709677419,0,-35.4838709677419,0,-35.4838709677419
"71866",31,11,1,0,3,0,35.4838709677419,0,-35.4838709677419,0,-35.4838709677419
"71901",1094,500,47,13,114,27,45.7038391224863,27.6595744680851,-18.0442646544012,23.6842105263158,-22.0196285961705
"71909",608,339,7,3,27,11,55.7565789473684,42.8571428571429,-12.8994360902256,40.7407407407407,-15.0158382066277
"71913",1635,713,57,14,140,31,43.6085626911315,24.5614035087719,-19.0471591823596,22.1428571428571,-21.4657055482744
"71921",299,97,8,2,29,7,32.4414715719064,25,-7.44147157190636,24.1379310344828,-8.3035405374236
"71922",31,15,4,0,6,0,48.3870967741936,0,-48.3870967741936,0,-48.3870967741936
"71923",411,168,59,8,75,12,40.8759124087591,13.5593220338983,-27.3165903748608,16,-24.8759124087591
"71929",206,64,5,1,19,4,31.0679611650485,20,-11.0679611650485,21.0526315789474,-10.0153295861012
"71933",366,130,8,2,27,6,35.5191256830601,25,-10.5191256830601,22.2222222222222,-13.2969034608379
"71935",50,18,0,0,4,2,36,,,50,14
"71937",74,22,0,0,7,0,29.7297297297297,,,0,-29.7297297297297
"71940",31,15,4,0,6,0,48.3870967741936,0,-48.3870967741936,0,-48.3870967741936
"71941",147,57,1,0,12,2,38.7755102040816,0,-38.7755102040816,16.6666666666667,-22.108843537415
"71943",277,91,4,1,26,6,32.8519855595668,25,-7.85198555956678,23.0769230769231,-9.77506248264371
"71944",15,2,0,0,4,0,13.3333333333333,,,0,-13.3333333333333
"71945",59,20,0,0,3,0,33.8983050847458,,,0,-33.8983050847458
"71949",124,68,2,1,6,2,54.8387096774194,50,-4.83870967741935,33.3333333333333,-21.505376344086
"71950",97,35,0,0,10,2,36.0824742268041,,,20,-16.0824742268041
"71952",39,17,0,0,5,0,43.5897435897436,,,0,-43.5897435897436
"71953",292,142,1,0,15,3,48.6301369863014,0,-48.6301369863014,20,-28.6301369863014
"71956",386,175,9,2,23,4,45.3367875647668,22.2222222222222,-23.1145653425446,17.3913043478261,-27.9454832169408
"71957",152,52,0,0,6,2,34.2105263157895,,,33.3333333333333,-0.877192982456144
"71958",128,50,4,0,16,2,39.0625,0,-39.0625,12.5,-26.5625
"71959",87,37,2,0,7,0,42.5287356321839,0,-42.5287356321839,0,-42.5287356321839
"71960",50,18,0,0,4,2,36,,,50,14
"71961",80,25,0,0,5,2,31.25,,,40,8.75
"71962",138,43,32,4,36,6,31.1594202898551,12.5,-18.6594202898551,16.6666666666667,-14.4927536231884
"71964",517,227,16,3,34,5,43.9071566731141,18.75,-25.1571566731141,14.7058823529412,-29.2012743201729
"71965",30,7,0,0,1,0,23.3333333333333,,,0,-23.3333333333333
"71968",301,110,9,2,21,3,36.5448504983389,22.2222222222222,-14.3226282761167,14.2857142857143,-22.2591362126246
"71969",30,7,0,0,1,0,23.3333333333333,,,0,-23.3333333333333
"71970",102,34,0,0,2,0,33.3333333333333,,,0,-33.3333333333333
"71971",87,37,2,0,7,0,42.5287356321839,0,-42.5287356321839,0,-42.5287356321839
"71972",17,8,0,0,0,0,47.0588235294118,,,,
"71973",63,22,2,0,6,0,34.9206349206349,0,-34.9206349206349,0,-34.9206349206349
"71998",30,23,5,1,5,1,76.6666666666667,20,-56.6666666666667,20,-56.6666666666667
"71999",68,44,12,3,12,3,64.7058823529412,25,-39.7058823529412,25,-39.7058823529412
"72001",110,38,0,0,5,2,34.5454545454545,,,40,5.45454545454545
"72002",1395,960,99,30,157,42,68.8172043010753,30.3030303030303,-38.514173998045,26.7515923566879,-42.0656119443874
"72003",99,61,9,1,12,1,61.6161616161616,11.1111111111111,-50.5050505050505,8.33333333333333,-53.2828282828283
"72004",26,2,13,0,17,0,7.69230769230769,0,-7.69230769230769,0,-7.69230769230769
"72005",31,12,2,0,4,0,38.7096774193548,0,-38.7096774193548,0,-38.7096774193548
"72006",19,11,1,0,1,0,57.8947368421053,0,-57.8947368421053,0,-57.8947368421053
"72007",1095,789,18,5,53,15,72.0547945205479,27.7777777777778,-44.2770167427702,28.3018867924528,-43.7529077280951
"72010",412,170,3,0,16,4,41.2621359223301,0,-41.2621359223301,25,-16.2621359223301
"72011",908,579,73,18,110,26,63.7665198237885,24.6575342465753,-39.1089855772132,23.6363636363636,-40.1301561874249
"72012",409,250,5,3,12,3,61.1246943765281,60,-1.12469437652812,25,-36.1246943765281
"72013",167,71,10,0,13,0,42.5149700598802,0,-42.5149700598802,0,-42.5149700598802
"72014",31,12,2,0,4,0,38.7096774193548,0,-38.7096774193548,0,-38.7096774193548
"72015",1161,738,28,8,63,17,63.5658914728682,28.5714285714286,-34.9944629014396,26.984126984127,-36.5817644887412
"72016",284,137,12,2,25,8,48.2394366197183,16.6666666666667,-31.5727699530516,32,-16.2394366197183
"72017",65,15,4,0,4,0,23.0769230769231,0,-23.0769230769231,0,-23.0769230769231
"72019",1407,975,37,13,90,30,69.2963752665245,35.1351351351351,-34.1612401313894,33.3333333333333,-35.9630419331912
"72020",170,66,1,0,4,0,38.8235294117647,0,-38.8235294117647,0,-38.8235294117647
"72021",130,43,46,4,48,4,33.0769230769231,8.69565217391304,-24.38127090301,8.33333333333333,-24.7435897435897
"72022",699,485,63,16,96,24,69.3848354792561,25.3968253968254,-43.9880100824307,25,-44.3848354792561
"72023",1687,1156,30,7,91,25,68.5240071132187,23.3333333333333,-45.1906737798854,27.4725274725275,-41.0514796406913
"72024",497,281,21,1,36,4,56.5392354124749,4.76190476190476,-51.7773306505701,11.1111111111111,-45.4281243013637
"72025",98,35,0,0,8,3,35.7142857142857,,,37.5,1.78571428571428
"72026",13,5,3,0,3,0,38.4615384615385,0,-38.4615384615385,0,-38.4615384615385
"72027",88,32,9,0,11,0,36.3636363636364,0,-36.3636363636364,0,-36.3636363636364
"72029",46,12,17,3,18,3,26.0869565217391,17.6470588235294,-8.43989769820972,16.6666666666667,-9.42028985507246
"72030",181,72,10,0,20,2,39.7790055248619,0,-39.7790055248619,10,-29.7790055248619
"72031",444,214,11,1,22,4,48.1981981981982,9.09090909090909,-39.1072891072891,18.1818181818182,-30.01638001638
"72032",1902,1276,92,17,149,33,67.087276550999,18.4782608695652,-48.6090156814337,22.1476510067114,-44.9396255442875
"72034",1235,913,58,11,88,23,73.9271255060729,18.9655172413793,-54.9616082646936,26.1363636363636,-47.7907618697092
"72035",73,43,3,0,7,0,58.9041095890411,0,-58.9041095890411,0,-58.9041095890411
"72036",84,31,29,1,30,1,36.9047619047619,3.44827586206897,-33.4564860426929,3.33333333333333,-33.5714285714286
"72037",12,5,2,0,2,0,41.6666666666667,0,-41.6666666666667,0,-41.6666666666667
"72038",13,5,3,0,3,0,38.4615384615385,0,-38.4615384615385,0,-38.4615384615385
"72039",397,257,9,2,18,3,64.735516372796,22.2222222222222,-42.5132941505737,16.6666666666667,-48.0688497061293
"72040",44,12,1,0,1,0,27.2727272727273,0,-27.2727272727273,0,-27.2727272727273
"72041",49,13,8,0,10,0,26.530612244898,0,-26.530612244898,0,-26.530612244898
"72042",87,56,7,0,9,0,64.367816091954,0,-64.367816091954,0,-64.367816091954
"72044",104,61,1,1,3,2,58.6538461538462,100,41.3461538461538,66.6666666666667,8.0128205128205
"72045",197,99,2,0,8,0,50.253807106599,0,-50.253807106599,0,-50.253807106599
"72046",279,146,77,5,83,5,52.3297491039427,6.49350649350649,-45.8362426104362,6.02409638554217,-46.3056527184005
"72047",185,97,3,0,9,2,52.4324324324324,0,-52.4324324324324,22.2222222222222,-30.2102102102102
"72048",32,17,6,0,7,0,53.125,0,-53.125,0,-53.125
"72051",138,57,1,1,7,3,41.304347826087,100,58.695652173913,42.8571428571429,1.5527950310559
"72055",19,12,3,0,4,0,63.1578947368421,0,-63.1578947368421,0,-63.1578947368421
"72057",100,62,2,1,6,1,62,50,-12,16.6666666666667,-45.3333333333333
"72058",842,554,12,2,35,9,65.7957244655582,16.6666666666667,-49.1290577988915,25.7142857142857,-40.0814387512725
"72059",19,11,1,0,1,0,57.8947368421053,0,-57.8947368421053,0,-57.8947368421053
"72060",149,60,8,0,13,2,40.2684563758389,0,-40.2684563758389,15.3846153846154,-24.8838409912235
"72061",295,153,10,1,20,3,51.864406779661,10,-41.864406779661,15,-36.864406779661
"72063",195,66,11,1,20,2,33.8461538461538,9.09090909090909,-24.7552447552448,10,-23.8461538461538
"72064",28,10,5,0,7,0,35.7142857142857,0,-35.7142857142857,0,-35.7142857142857
"72065",376,224,21,5,39,10,59.5744680851064,23.8095238095238,-35.7649442755826,25.6410256410256,-33.9334424440807
"72067",374,223,2,0,7,0,59.6256684491979,0,-59.6256684491979,0,-59.6256684491979
"72068",105,48,7,0,12,2,45.7142857142857,0,-45.7142857142857,16.6666666666667,-29.0476190476191
"72069",70,20,25,3,28,3,28.5714285714286,12,-16.5714285714286,10.7142857142857,-17.8571428571429
"72070",145,57,7,1,10,2,39.3103448275862,14.2857142857143,-25.0246305418719,20,-19.3103448275862
"72072",12,5,2,0,2,0,41.6666666666667,0,-41.6666666666667,0,-41.6666666666667
"72073",38,7,15,1,20,1,18.4210526315789,6.66666666666667,-11.7543859649123,5,-13.4210526315789
"72074",40,21,5,1,6,1,52.5,20,-32.5,16.6666666666667,-35.8333333333333
"72076",1036,612,142,35,190,48,59.0733590733591,24.6478873239437,-34.4254717494154,25.2631578947368,-33.8102011786222
"72079",187,107,8,4,14,4,57.2192513368984,50,-7.21925133689839,28.5714285714286,-28.6478227654698
"72080",187,81,1,0,13,3,43.3155080213904,0,-43.3155080213904,23.0769230769231,-20.2385849444673
"72081",412,170,3,0,16,4,41.2621359223301,0,-41.2621359223301,25,-16.2621359223301
"72082",105,48,7,0,12,2,45.7142857142857,0,-45.7142857142857,16.6666666666667,-29.0476190476191
"72083",60,17,21,1,21,1,28.3333333333333,4.76190476190476,-23.5714285714286,4.76190476190476,-23.5714285714286
"72084",184,76,11,2,16,2,41.304347826087,18.1818181818182,-23.1225296442688,12.5,-28.804347826087
"72085",108,45,1,0,7,2,41.6666666666667,0,-41.6666666666667,28.5714285714286,-13.0952380952381
"72086",512,279,39,4,55,8,54.4921875,10.2564102564103,-44.2357772435897,14.5454545454545,-39.9467329545455
"72087",700,403,9,2,39,13,57.5714285714286,22.2222222222222,-35.3492063492064,33.3333333333333,-24.2380952380952
"72088",190,115,0,0,2,0,60.5263157894737,,,0,-60.5263157894737
"72099",1,1,0,0,0,0,100,,,,
"72101",90,44,8,1,11,1,48.8888888888889,12.5,-36.3888888888889,9.09090909090909,-39.7979797979798
"72102",302,147,9,0,20,2,48.6754966887417,0,-48.6754966887417,10,-38.6754966887417
"72103",712,388,98,11,134,16,54.4943820224719,11.2244897959184,-43.2698922265535,11.9402985074627,-42.5540835150092
"72104",745,346,25,3,57,9,46.4429530201342,12,-34.4429530201342,15.7894736842105,-30.6534793359237
"72106",287,150,24,3,31,4,52.2648083623693,12.5,-39.7648083623693,12.9032258064516,-39.3615825559177
"72107",52,25,16,1,17,1,48.0769230769231,6.25,-41.8269230769231,5.88235294117647,-42.1945701357466
"72108",33,10,12,3,13,3,30.3030303030303,25,-5.3030303030303,23.0769230769231,-7.22610722610723
"72110",350,151,36,4,50,6,43.1428571428571,11.1111111111111,-32.031746031746,12,-31.1428571428571
"72111",509,268,5,0,22,2,52.6522593320236,0,-52.6522593320236,9.09090909090909,-43.5613502411145
"72112",265,132,9,0,17,1,49.811320754717,0,-49.811320754717,5.88235294117647,-43.9289678135405
"72113",728,503,71,20,100,30,69.0934065934066,28.169014084507,-40.9243925088996,30,-39.0934065934066
"72114",90,39,35,1,42,3,43.3333333333333,2.85714285714286,-40.4761904761905,7.14285714285714,-36.1904761904762
"72116",836,583,47,15,85,33,69.7368421052632,31.9148936170213,-37.8219484882419,38.8235294117647,-30.9133126934984
"72117",470,274,142,24,156,26,58.2978723404255,16.9014084507042,-41.3964638897213,16.6666666666667,-41.6312056737589
"72118",809,516,78,14,119,28,63.7824474660074,17.9487179487179,-45.8337295172895,23.5294117647059,-40.2530357013015
"72119",101,67,10,2,14,3,66.3366336633663,20,-46.3366336633663,21.4285714285714,-44.9080622347949
"72120",1504,1005,134,40,207,68,66.8218085106383,29.8507462686567,-36.9710622419816,32.8502415458937,-33.9715669647446
"72121",366,201,1,0,13,7,54.9180327868852,0,-54.9180327868852,53.8461538461538,-1.0718789407314
"72122",465,281,6,1,28,13,60.4301075268817,16.6666666666667,-43.763440860215,46.4285714285714,-14.0015360983103
"72123",40,21,5,1,6,1,52.5,20,-32.5,16.6666666666667,-35.8333333333333
"72125",81,32,0,0,3,2,39.5061728395062,,,66.6666666666667,27.1604938271605
"72126",292,131,11,2,26,8,44.8630136986301,18.1818181818182,-26.681195516812,30.7692307692308,-14.0937829293994
"72127",140,57,25,1,28,1,40.7142857142857,4,-36.7142857142857,3.57142857142857,-37.1428571428571
"72128",96,39,5,1,5,1,40.625,20,-20.625,20,-20.625
"72129",96,39,5,1,5,1,40.625,20,-20.625,20,-20.625
"72130",165,104,0,0,1,0,63.030303030303,,,0,-63.030303030303
"72131",468,256,5,0,18,4,54.7008547008547,0,-54.7008547008547,22.2222222222222,-32.4786324786325
"72132",187,107,8,4,14,4,57.2192513368984,50,-7.21925133689839,28.5714285714286,-28.6478227654698
"72134",13,2,5,0,5,0,15.3846153846154,0,-15.3846153846154,0,-15.3846153846154
"72135",284,167,8,1,28,13,58.8028169014084,12.5,-46.3028169014084,46.4285714285714,-12.374245472837
"72136",324,171,2,0,13,0,52.7777777777778,0,-52.7777777777778,0,-52.7777777777778
"72137",201,112,0,0,8,2,55.7213930348259,,,25,-30.7213930348259
"72139",83,35,0,0,2,0,42.1686746987952,,,0,-42.1686746987952
"72140",13,5,3,0,3,0,38.4615384615385,0,-38.4615384615385,0,-38.4615384615385
"72141",45,25,0,0,2,1,55.5555555555556,,,50,-5.55555555555556
"72142",220,127,55,5,57,5,57.7272727272727,9.09090909090909,-48.6363636363636,8.7719298245614,-48.9553429027113
"72143",1259,815,19,3,61,16,64.7339158061954,15.7894736842105,-48.9444421219849,26.2295081967213,-38.5044076094741
"72149",27,21,0,0,1,1,77.7777777777778,,,100,22.2222222222222
"72150",458,281,10,2,14,2,61.353711790393,20,-41.353711790393,14.2857142857143,-47.0679975046787
"72152",26,2,13,0,17,0,7.69230769230769,0,-7.69230769230769,0,-7.69230769230769
"72153",291,161,1,1,7,3,55.3264604810997,100,44.6735395189003,42.8571428571429,-12.4693176239568
"72156",136,47,10,0,18,1,34.5588235294118,0,-34.5588235294118,5.55555555555556,-29.0032679738562
"72157",88,32,9,0,11,0,36.3636363636364,0,-36.3636363636364,0,-36.3636363636364
"72160",224,96,50,2,58,2,42.8571428571429,4,-38.8571428571429,3.44827586206897,-39.4088669950739
"72165",71,27,1,0,2,0,38.0281690140845,0,-38.0281690140845,0,-38.0281690140845
"72166",19,12,3,0,4,0,63.1578947368421,0,-63.1578947368421,0,-63.1578947368421
"72167",432,214,9,2,15,3,49.537037037037,22.2222222222222,-27.3148148148148,20,-29.537037037037
"72168",26,2,13,0,17,0,7.69230769230769,0,-7.69230769230769,0,-7.69230769230769
"72169",31,12,2,0,4,0,38.7096774193548,0,-38.7096774193548,0,-38.7096774193548
"72170",21,3,3,0,3,0,14.2857142857143,0,-14.2857142857143,0,-14.2857142857143
"72173",849,503,14,1,39,5,59.24617196702,7.14285714285714,-52.1033148241629,12.8205128205128,-46.4256591465072
"72175",26,2,13,0,17,0,7.69230769230769,0,-7.69230769230769,0,-7.69230769230769
"72176",748,519,11,3,32,12,69.3850267379679,27.2727272727273,-42.1122994652407,37.5,-31.8850267379679
"72179",93,52,0,0,1,1,55.9139784946236,,,100,44.0860215053764
"72181",155,115,1,0,3,1,74.1935483870968,0,-74.1935483870968,33.3333333333333,-40.8602150537634
"72201",51,24,11,0,12,0,47.0588235294118,0,-47.0588235294118,0,-47.0588235294118
"72202",612,390,79,7,99,13,63.7254901960784,8.86075949367089,-54.8647307024075,13.1313131313131,-50.5941770647653
"72204",676,373,219,35,260,45,55.1775147928994,15.9817351598174,-39.1957796330821,17.3076923076923,-37.8698224852071
"72205",853,572,78,11,116,22,67.0574443141852,14.1025641025641,-52.9548802116211,18.9655172413793,-48.0919270728059
"72206",634,287,159,13,198,22,45.2681388012618,8.17610062893082,-37.092038172331,11.1111111111111,-34.1570276901507
"72207",655,489,7,2,30,9,74.6564885496183,28.5714285714286,-46.0850599781897,30,-44.6564885496183
"72209",456,234,159,21,189,25,51.3157894736842,13.2075471698113,-38.1082423038729,13.2275132275132,-38.088276246171
"72210",1375,902,165,49,241,73,65.6,29.6969696969697,-35.9030303030303,30.2904564315353,-35.3095435684647
"72211",847,564,91,30,162,56,66.5879574970484,32.967032967033,-33.6209245300154,34.5679012345679,-32.0200562624805
"72212",668,477,36,14,83,35,71.4071856287425,38.8888888888889,-32.5182967398536,42.1686746987952,-29.2385109299473
"72223",1422,993,66,24,168,71,69.831223628692,36.3636363636364,-33.4675872650556,42.2619047619048,-27.5693188667872
"72227",603,448,19,5,50,16,74.2951907131011,26.3157894736842,-47.9794012394169,32,-42.2951907131011
"72301",448,266,112,19,127,22,59.375,16.9642857142857,-42.4107142857143,17.3228346456693,-42.0521653543307
"72311",13,2,2,0,3,0,15.3846153846154,0,-15.3846153846154,0,-15.3846153846154
"72315",310,167,35,8,47,9,53.8709677419355,22.8571428571429,-31.0138248847926,19.1489361702128,-34.7220315717227
"72320",7,2,4,0,4,0,28.5714285714286,0,-28.5714285714286,0,-28.5714285714286
"72321",46,29,2,1,2,1,63.0434782608696,50,-13.0434782608696,50,-13.0434782608696
"72322",61,24,15,0,18,1,39.344262295082,0,-39.344262295082,5.55555555555556,-33.7887067395264
"72324",138,58,1,1,3,1,42.0289855072464,100,57.9710144927536,33.3333333333333,-8.69565217391305
"72325",42,20,13,1,16,1,47.6190476190476,7.69230769230769,-39.9267399267399,6.25,-41.3690476190476
"72326",139,61,32,3,38,6,43.8848920863309,9.375,-34.5098920863309,15.7894736842105,-28.0954184021204
"72327",117,54,34,2,39,2,46.1538461538462,5.88235294117647,-40.2714932126697,5.12820512820513,-41.025641025641
"72328",21,7,8,3,9,4,33.3333333333333,37.5,4.16666666666667,44.4444444444444,11.1111111111111
"72329",14,8,0,0,0,0,57.1428571428571,,,,
"72330",38,7,12,0,13,0,18.4210526315789,0,-18.4210526315789,0,-18.4210526315789
"72331",75,29,28,3,30,3,38.6666666666667,10.7142857142857,-27.9523809523809,10,-28.6666666666667
"72332",70,36,17,2,19,4,51.4285714285714,11.7647058823529,-39.6638655462185,21.0526315789474,-30.3759398496241
"72333",15,5,7,3,8,4,33.3333333333333,42.8571428571429,9.52380952380953,50,16.6666666666667
"72335",127,54,38,3,43,4,42.5196850393701,7.89473684210526,-34.6249481972648,9.30232558139535,-33.2173594579747
"72338",133,70,16,2,21,4,52.6315789473684,12.5,-40.1315789473684,19.047619047619,-33.5839598997494
"72339",17,6,6,0,7,0,35.2941176470588,0,-35.2941176470588,0,-35.2941176470588
"72340",25,4,12,1,12,1,16,8.33333333333333,-7.66666666666667,8.33333333333333,-7.66666666666667
"72341",7,2,4,0,4,0,28.5714285714286,0,-28.5714285714286,0,-28.5714285714286
"72342",71,24,24,4,28,5,33.8028169014084,16.6666666666667,-17.1361502347418,17.8571428571429,-15.9456740442656
"72346",29,11,11,1,11,1,37.9310344827586,9.09090909090909,-28.8401253918495,9.09090909090909,-28.8401253918495
"72347",36,13,2,0,4,0,36.1111111111111,0,-36.1111111111111,0,-36.1111111111111
"72348",96,44,28,2,30,4,45.8333333333333,7.14285714285714,-38.6904761904762,13.3333333333333,-32.5
"72350",38,11,11,0,12,0,28.9473684210526,0,-28.9473684210526,0,-28.9473684210526
"72351",28,12,1,0,1,0,42.8571428571429,0,-42.8571428571429,0,-42.8571428571429
"72353",15,5,7,3,8,4,33.3333333333333,42.8571428571429,9.52380952380953,50,16.6666666666667
"72354",73,19,15,0,17,0,26.027397260274,0,-26.027397260274,0,-26.027397260274
"72355",105,39,35,5,40,6,37.1428571428571,14.2857142857143,-22.8571428571429,15,-22.1428571428571
"72358",60,33,3,1,3,1,55,33.3333333333333,-21.6666666666667,33.3333333333333,-21.6666666666667
"72359",61,24,15,0,18,1,39.344262295082,0,-39.344262295082,5.55555555555556,-33.7887067395264
"72360",52,15,24,2,25,2,28.8461538461538,8.33333333333333,-20.5128205128205,8,-20.8461538461538
"72364",638,393,132,24,152,29,61.5987460815047,18.1818181818182,-43.4169278996865,19.0789473684211,-42.5197987130837
"72365",77,30,7,1,12,1,38.961038961039,14.2857142857143,-24.6753246753247,8.33333333333333,-30.6277056277056
"72366",57,18,20,3,23,3,31.5789473684211,15,-16.5789473684211,13.0434782608696,-18.5354691075515
"72367",15,5,7,3,8,4,33.3333333333333,42.8571428571429,9.52380952380953,50,16.6666666666667
"72368",53,15,17,5,19,5,28.3018867924528,29.4117647058824,1.10987791342952,26.3157894736842,-1.98609731876862
"72370",83,40,25,6,25,6,48.1927710843374,24,-24.1927710843374,24,-24.1927710843374
"72372",32,7,15,3,15,3,21.875,20,-1.875,20,-1.875
"72373",10,5,4,1,4,1,50,25,-25,25,-25
"72374",24,8,8,0,10,0,33.3333333333333,0,-33.3333333333333,0,-33.3333333333333
"72376",95,47,24,2,27,4,49.4736842105263,8.33333333333333,-41.140350877193,14.8148148148148,-34.6588693957115
"72377",35,12,3,0,4,0,34.2857142857143,0,-34.2857142857143,0,-34.2857142857143
"72379",6,2,1,0,1,0,33.3333333333333,0,-33.3333333333333,0,-33.3333333333333
"72383",24,8,8,0,10,0,33.3333333333333,0,-33.3333333333333,0,-33.3333333333333
"72384",59,26,19,1,23,1,44.0677966101695,5.26315789473684,-38.8046387154326,4.34782608695652,-39.719970523213
"72386",76,21,20,0,23,0,27.6315789473684,0,-27.6315789473684,0,-27.6315789473684
"72389",15,5,7,3,8,4,33.3333333333333,42.8571428571429,9.52380952380953,50,16.6666666666667
"72390",80,31,26,3,30,3,38.75,11.5384615384615,-27.2115384615385,10,-28.75
"72392",109,35,41,2,42,2,32.1100917431193,4.8780487804878,-27.2320429626315,4.76190476190476,-27.3481869812145
"72394",80,30,22,0,25,1,37.5,0,-37.5,4,-33.5
"72395",14,8,0,0,0,0,57.1428571428571,,,,
"72396",300,173,49,4,57,7,57.6666666666667,8.16326530612245,-49.5034013605442,12.280701754386,-45.3859649122807
"72401",1777,1175,78,14,144,29,66.122678671919,17.9487179487179,-48.173960723201,20.1388888888889,-45.9837897830301
"72404",1295,866,58,16,127,34,66.8725868725869,27.5862068965517,-39.2863799760351,26.7716535433071,-40.1009333292798
"72410",16,7,0,0,0,0,43.75,,,,
"72411",375,255,22,6,46,10,68,27.2727272727273,-40.7272727272727,21.7391304347826,-46.2608695652174
"72412",185,106,0,0,5,0,57.2972972972973,,,0,-57.2972972972973
"72413",49,21,0,0,1,0,42.8571428571429,,,0,-42.8571428571429
"72414",47,20,0,0,5,0,42.5531914893617,,,0,-42.5531914893617
"72415",76,29,0,0,2,0,38.1578947368421,,,0,-38.1578947368421
"72416",661,434,11,0,25,4,65.6580937972768,0,-65.6580937972768,16,-49.6580937972768
"72417",547,404,13,1,29,4,73.8574040219378,7.69230769230769,-66.1650963296301,13.7931034482759,-60.064300573662
"72419",47,20,0,0,5,0,42.5531914893617,,,0,-42.5531914893617
"72421",90,59,0,0,4,1,65.5555555555556,,,25,-40.5555555555556
"72422",83,44,0,0,2,0,53.0120481927711,,,0,-53.0120481927711
"72424",26,8,0,0,0,0,30.7692307692308,,,,
"72425",100,44,0,0,4,0,44,,,0,-44
"72426",46,29,2,1,2,1,63.0434782608696,50,-13.0434782608696,50,-13.0434782608696
"72427",90,59,0,0,4,1,65.5555555555556,,,25,-40.5555555555556
"72428",14,4,1,0,1,0,28.5714285714286,0,-28.5714285714286,0,-28.5714285714286
"72429",13,8,0,0,0,0,61.5384615384615,,,,
"72430",62,36,0,0,0,0,58.0645161290323,,,,
"72431",31,12,2,0,4,0,38.7096774193548,0,-38.7096774193548,0,-38.7096774193548
"72432",131,56,1,1,4,1,42.7480916030534,100,57.2519083969466,25,-17.7480916030534
"72433",147,70,2,0,6,0,47.6190476190476,0,-47.6190476190476,0,-47.6190476190476
"72434",162,77,0,0,4,0,47.5308641975309,,,0,-47.5308641975309
"72435",44,15,0,0,2,0,34.0909090909091,,,0,-34.0909090909091
"72436",133,67,0,0,4,1,50.3759398496241,,,25,-25.3759398496241
"72437",422,277,4,1,16,2,65.6398104265403,25,-40.6398104265403,12.5,-53.1398104265403
