"ZCTA","third_spaces_total","population","thirdspaces_pop"
"24737",0,174,0
"24738",0,313,0
"24739",,,
"24740",126,30721,410.142898994173
"24747",0,3330,0
"24801",12,4403,272.541449012037
"24808",0,488,0
"24811",0,533,0
"24813",0,0,0
"24815",0,633,0
"24816",0,26,0
"24817",0,904,0
"24818",0,1056,0
"24822",0,913,0
"24823",0,465,0
"24826",0,38,0
"24827",0,1334,0
"24828",0,643,0
"24830",0,108,0
"24831",0,209,0
"24834",0,496,0
"24836",0,649,0
"24839",0,1266,0
"24843",0,72,0
"24844",0,1021,0
"24845",0,351,0
"24846",0,128,0
"24847",0,206,0
"24848",0,227,0
"24849",0,236,0
"24850",0,747,0
"24851",0,584,0
"24853",0,237,0
"24854",0,263,0
"24855",,,
"24857",0,917,0
"24860",0,170,0
"24861",0,58,0
"24862",0,579,0
"24866",0,474,0
"24867",0,350,0
"24868",0,1176,0
"24869",0,228,0
"24870",6,2309,259.852750108272
"24871",0,460,0
"24872",0,626,0
"24873",0,594,0
"24874",8,2919,274.066461116821
"24878",0,277,0
"24879",0,436,0
"24880",0,428,0
"24881",0,285,0
"24882",0,689,0
"24884",0,177,0
"24887",0,52,0
"24888",0,55,0
"24892",0,1678,0
"24894",0,172,0
"24895",,,
"24898",0,0,0
"24901",68,9958,682.868045792328
"24910",7,4926,142.103126268778
"24915",0,566,0
"24916",0,917,0
"24918",0,2264,0
"24920",0,199,0
"24924",0,314,0
"24925",0,447,0
"24927",0,395,0
"24931",0,997,0
"24934",0,301,0
"24935",0,417,0
"24938",3,1511,198.544010589014
"24941",0,1124,0
"24943",,,
"24944",0,431,0
"24945",0,270,0
"24946",0,1062,0
"24951",3,1732,173.210161662818
"24954",11,4209,261.344737467332
"24957",0,208,0
"24962",0,115,0
"24963",5,3679,135.906496330525
"24966",0,1327,0
"24970",16,4566,350.416119141481
"24974",0,352,0
"24976",0,891,0
"24977",0,323,0
"24981",0,541,0
"24983",10,2212,452.079566003617
"24984",0,114,0
"24985",,,
"24986",14,5057,276.843978643464
"24991",0,675,0
"24993",,,
"25002",0,0,0
"25003",6,2315,259.179265658747
"25005",0,143,0
"25007",0,485,0
"25008",0,220,0
"25009",0,1182,0
"25011",0,541,0
"25015",14,3659,382.618201694452
"25019",0,571,0
"25021",0,349,0
"25022",0,323,0
"25024",0,620,0
"25025",0,99,0
"25028",0,253,0
"25030",0,369,0
"25031",0,624,0
"25033",0,1699,0
"25035",0,1088,0
"25036",0,167,0
"25039",0,1005,0
"25040",0,700,0
"25043",0,1796,0
"25044",0,247,0
"25045",11,4652,236.457437661221
"25047",0,104,0
"25048",0,87,0
"25049",0,405,0
"25051",0,182,0
"25053",12,3999,300.075018754689
"25054",0,282,0
"25057",0,295,0
"25059",0,399,0
"25060",0,289,0
"25061",0,524,0
"25062",0,112,0
"25063",0,1899,0
"25064",24,8892,269.905533063428
"25067",0,1261,0
"25070",8,1544,518.134715025907
"25071",21,11743,178.829941241591
"25075",0,836,0
"25076",0,261,0
"25081",0,1274,0
"25082",4,1497,267.201068804275
"25083",0,1055,0
"25085",3,786,381.679389312977
"25086",0,697,0
"25088",0,104,0
"25090",0,174,0
"25093",0,296,0
"25102",0,274,0
"25103",0,167,0
"25106",0,604,0
"25107",0,530,0
"25108",0,360,0
"25109",0,595,0
"25110",0,436,0
"25111",0,562,0
"25112",0,122,0
"25113",0,489,0
"25114",0,228,0
"25115",0,141,0
"25118",0,894,0
"25119",0,378,0
"25121",0,1202,0
"25123",0,2656,0
"25124",0,1254,0
"25125",0,1297,0
"25126",0,66,0
"25130",8,3241,246.837395865474
"25132",0,131,0
"25133",0,704,0
"25134",0,253,0
"25136",10,1751,571.102227298686
"25139",0,453,0
"25140",0,935,0
"25141",0,174,0
"25142",0,401,0
"25143",30,8926,336.096795877213
"25148",0,447,0
"25149",0,105,0
"25152",0,500,0
"25154",0,989,0
"25156",0,156,0
"25159",3,4939,60.7410406964973
"25160",0,275,0
"25161",0,386,0
"25162",0,323,0
"25164",0,957,0
"25165",0,852,0
"25168",0,3815,0
"25169",0,598,0
"25173",0,181,0
"25174",0,423,0
"25177",75,23143,324.072073629175
"25180",0,235,0
"25181",0,1189,0
"25183",0,37,0
"25185",0,852,0
"25186",0,1023,0
"25187",0,533,0
"25193",0,728,0
"25201",0,0,0
"25202",0,1072,0
"25203",0,19,0
"25204",0,103,0
"25205",0,200,0
"25206",0,227,0
"25208",0,859,0
"25209",0,1122,0
"25211",0,92,0
"25213",15,6462,232.126276694522
"25214",0,854,0
"25231",,,
"25234",0,803,0
"25235",0,1128,0
"25239",0,2126,0
"25241",0,1846,0
"25243",0,421,0
"25244",0,610,0
"25245",0,632,0
"25247",0,531,0
"25248",0,3191,0
"25251",0,167,0
"25252",3,1371,218.818380743982
"25253",0,2269,0
"25259",0,1041,0
"25260",10,1328,753.012048192771
"25261",0,84,0
"25262",0,1230,0
"25264",0,356,0
"25265",5,1672,299.043062200957
"25266",0,883,0
"25267",0,493,0
"25268",0,1059,0
"25270",0,799,0
"25271",38,9185,413.718018508438
"25275",0,1761,0
"25276",18,7446,241.74053182917
"25285",0,493,0
"25286",0,1719,0
"25287",0,1041,0
"25301",129,2120,6084.90566037736
"25302",63,12818,491.496333281323
"25303",40,6764,591.366055588409
"25304",80,8732,916.170407695831
"25305",0,0,0
"25306",11,6749,162.987109201363
"25309",82,13425,610.800744878957
"25311",79,10386,760.639322164452
"25312",38,15859,239.611577022511
"25313",43,11611,370.338472138489
"25314",41,13979,293.297088489878
"25315",8,3554,225.098480585256
"25320",4,5482,72.9660707770886
"25387",,,
"25401",126,14676,858.544562551104
"25403",23,13614,168.943734391068
"25404",77,22287,345.492888230807
"25405",8,13921,57.4671359816105
"25411",58,12614,459.806564135088
"25413",4,8953,44.6777616441416
"25414",69,19073,361.767944214334
"25419",22,10860,202.578268876611
"25420",0,4650,0
"25421",,,
"25422",0,1531,0
"25425",18,13735,131.052056789225
"25427",22,15570,141.297366730893
"25428",37,13517,273.729377820522
"25430",13,8571,151.674250379186
"25431",0,335,0
"25432",0,116,0
"25434",3,3078,97.4658869395711
"25437",0,205,0
"25438",35,6324,553.447185325743
"25442",0,2302,0
"25443",44,7401,594.514254830428
"25444",0,283,0
"25446",0,1212,0
"25501",0,1204,0
"25502",0,850,0
"25503",0,1336,0
"25504",106,13249,800.060381915616
"25505",0,325,0
"25506",0,5563,0
"25507",8,864,925.925925925926
"25508",14,9467,147.882116826872
"25510",0,5109,0
"25511",0,829,0
"25512",0,1130,0
"25514",0,4066,0
"25515",3,1856,161.637931034483
"25517",0,1216,0
"25520",0,1200,0
"25521",0,825,0
"25523",4,2775,144.144144144144
"25524",0,2311,0
"25526",86,22135,388.524960469844
"25529",0,944,0
"25530",21,6575,319.391634980989
"25534",0,243,0
"25535",7,2848,245.786516853933
"25537",0,1077,0
"25540",0,267,0
"25541",27,10663,253.212041639313
"25544",,,
"25545",10,5112,195.618153364632
"25547",0,732,0
"25550",42,9489,442.617767941827
"25555",0,2214,0
"25557",0,1612,0
"25559",0,1734,0
"25560",22,7590,289.855072463768
"25564",3,1217,246.507806080526
"25565",0,521,0
"25567",0,511,0
"25570",11,5193,211.823608704025
"25571",0,2211,0
"25573",0,565,0
"25601",40,5053,791.608945181081
"25606",0,1346,0
"25607",0,847,0
"25608",0,967,0
"25611",0,724,0
"25612",,,
"25617",0,824,0
"25621",10,1512,661.375661375661
"25624",0,120,0
"25625",0,1264,0
"25628",0,226,0
"25630",0,447,0
"25632",0,247,0
"25634",0,580,0
"25635",7,1681,416.418798334325
"25637",0,1065,0
"25638",0,898,0
"25639",0,408,0
"25644",0,584,0
"25646",0,995,0
"25647",0,481,0
"25649",0,1297,0
"25650",0,344,0
"25651",0,612,0
"25652",0,1031,0
"25653",0,397,0
"25654",0,193,0
"25661",16,5791,276.290796062856
"25666",0,333,0
"25667",,,
"25669",0,1151,0
"25670",0,5435,0
"25671",0,1724,0
"25672",0,296,0
"25674",0,2079,0
"25676",0,1380,0
"25678",0,1675,0
"25685",,,
"25688",0,264,0
"25690",0,292,0
"25692",0,964,0
"25696",0,249,0
"25699",0,133,0
"25701",175,19869,880.769037193618
"25702",25,7286,343.123799066703
"25703",21,7205,291.46426092991
"25704",40,16540,241.837968561064
"25705",59,20690,285.161913968101
"25755",,,
"25801",162,31694,511.137754780085
"25810",0,29,0
"25811",0,29,0
"25812",3,1710,175.438596491228
"25813",21,8214,255.661066471877
"25817",0,588,0
"25818",0,461,0
"25820",0,401,0
"25823",4,1818,220.02200220022
"25825",0,3000,0
"25826",0,161,0
"25827",4,1923,208.008320332813
"25831",0,1672,0
"25832",7,4065,172.20172201722
"25836",0,101,0
"25837",0,400,0
"25839",0,295,0
"25840",37,7634,484.673827613309
"25841",0,469,0
"25843",0,935,0
"25844",0,1206,0
"25845",0,538,0
"25846",0,240,0
"25848",0,265,0
"25849",0,648,0
"25851",,,
"25853",0,15,0
"25854",3,1088,275.735294117647
"25855",0,312,0
"25857",0,68,0
"25862",0,169,0
"25864",0,196,0
"25865",0,1239,0
"25866",,,
"25868",0,563,0
"25870",0,44,0
"25871",0,810,0
"25873",0,678,0
"25875",0,1065,0
"25876",0,47,0
"25878",0,747,0
"25879",0,194,0
"25880",14,6539,214.100015292858
"25882",10,2066,484.027105517909
"25901",34,11498,295.703600626196
"25902",0,191,0
"25904",0,306,0
"25907",0,186,0
"25908",0,172,0
"25909",,,
"25911",0,92,0
"25913",0,324,0
"25915",0,165,0
"25916",0,314,0
"25917",0,1751,0
"25918",0,4555,0
"25920",0,295,0
"25921",8,1844,433.839479392625
"25922",0,318,0
"25928",0,341,0
"25932",0,413,0
"25936",0,0,0
"25938",0,1127,0
"25942",0,160,0
"25943",,,
"25951",19,6166,308.141420694129
"25958",0,788,0
"25962",15,3034,494.396835860251
"25966",,,
"25969",0,1013,0
"25971",0,1083,0
"25972",0,272,0
"25976",0,2626,0
"25977",0,84,0
"25978",0,644,0
"25979",0,671,0
"25981",0,584,0
"25984",0,1986,0
"25985",0,521,0
"25986",,,
"25989",0,9,0
"26003",267,41196,648.121176813283
"26030",0,625,0
"26031",7,1525,459.016393442623
"26032",3,1088,275.735294117647
"26033",11,1733,634.737449509521
"26034",33,4397,750.511712531271
"26035",3,1815,165.289256198347
"26036",0,436,0
"26037",21,6196,338.928340865074
"26038",0,3580,0
"26039",0,542,0
"26040",3,1982,151.362260343088
"26041",70,15585,449.149823548284
"26047",10,6175,161.943319838057
"26050",4,1659,241.109101868596
"26055",0,1053,0
"26056",0,68,0
"26058",,,
"26059",33,2806,1176.05131860299
"26060",0,1743,0
"26062",114,20493,556.287512809252
"26070",38,8028,473.343298455406
"26074",4,1205,331.95020746888
"26075",0,558,0
"26101",240,28644,837.871805613741
"26104",48,16228,295.785062854326
"26105",80,11659,686.165194270521
"26133",0,1425,0
"26134",0,908,0
"26136",0,533,0
"26137",0,488,0
"26138",0,62,0
"26141",0,380,0
"26142",0,2490,0
"26143",7,4517,154.970112906797
"26146",0,995,0
"26147",6,2249,266.785237883504
"26148",0,281,0
"26149",8,2002,399.6003996004
"26150",13,6030,215.58872305141
"26151",0,673,0
"26152",0,9,0
"26155",46,7599,605.342808264245
"26159",5,3016,165.7824933687
"26160",0,1034,0
"26161",0,632,0
"26162",,,
"26164",26,7690,338.101430429129
"26167",0,893,0
"26169",0,605,0
"26170",27,6023,448.281587248879
"26175",14,3631,385.568713852933
"26178",0,191,0
"26180",0,1980,0
"26181",5,6821,73.3030347456385
"26184",0,2547,0
"26187",24,6169,389.041984114119
"26201",85,20019,424.596633198461
"26202",0,482,0
"26203",0,173,0
"26205",11,3469,317.094263476506
"26206",3,3012,99.601593625498
"26208",0,865,0
"26209",10,168,5952.38095238095
"26210",,,
"26215",0,36,0
"26217",0,122,0
"26218",0,2931,0
"26222",0,244,0
"26224",0,255,0
"26228",0,0,0
"26230",0,77,0
"26234",0,1190,0
"26236",0,125,0
"26237",0,461,0
"26238",0,784,0
"26241",92,13352,689.035350509287
"26250",11,5972,184.192900200938
"26253",4,3790,105.540897097625
"26254",0,157,0
"26257",0,1110,0
"26259",0,33,0
"26260",25,1546,1617.07632600259
"26261",10,2855,350.262697022767
"26263",0,123,0
"26264",0,590,0
"26266",0,88,0
"26267",0,608,0
"26268",0,52,0
"26269",0,894,0
"26270",0,341,0
"26271",0,502,0
"26273",0,1841,0
"26275",0,483,0
"26276",0,891,0
"26278",0,548,0
"26280",0,1714,0
"26282",0,93,0
"26283",0,1794,0
"26285",0,240,0
"26287",8,3186,251.098556183302
"26288",3,3456,86.8055555555556
"26289",,,
"26291",0,147,0
"26292",0,586,0
"26293",0,663,0
"26294",0,940,0
"26296",0,82,0
"26298",0,93,0
"26301",166,28652,579.366187351668
"26320",0,522,0
"26321",0,156,0
"26323",0,509,0
"26325",0,240,0
"26327",0,120,0
"26330",105,14870,706.119704102219
"26335",0,1751,0
"26337",0,1313,0
"26338",0,824,0
"26339",0,173,0
"26342",0,194,0
"26343",0,421,0
"26346",0,717,0
"26347",0,2341,0
"26348",0,318,0
"26349",0,191,0
"26351",12,4842,247.831474597274
"26354",29,10927,265.397638876178
"26361",0,97,0
"26362",9,3301,272.644653135414
"26366",0,56,0
"26369",0,531,0
"26372",0,618,0
"26374",0,1613,0
"26376",0,467,0
"26377",0,866,0
"26378",9,4112,218.871595330739
"26384",0,589,0
"26385",0,3879,0
"26386",0,3037,0
"26404",0,541,0
"26405",0,1202,0
"26408",0,2651,0
"26410",0,926,0
"26411",0,544,0
"26412",0,318,0
"26415",0,3911,0
"26416",18,7597,236.935632486508
"26419",0,974,0
"26421",0,158,0
"26422",0,481,0
"26424",0,139,0
"26425",0,924,0
"26426",13,7678,169.314925761917
"26430",0,338,0
"26431",29,5835,497.000856898029
"26435",0,58,0
"26436",0,211,0
"26437",0,682,0
"26438",0,41,0
"26440",0,1187,0
"26443",0,537,0
"26444",0,3762,0
"26447",0,1118,0
"26448",0,1412,0
"26451",4,644,621.11801242236
"26452",39,9464,412.087912087912
"26456",12,3663,327.600327600328
"26463",,,
"26501",103,21870,470.964791952446
"26505",272,39487,688.834299896168
"26506",,,
"26508",111,34453,322.178039648216
"26519",0,2131,0
"26520",0,825,0
"26521",0,197,0
"26524",,,
"26525",7,6954,100.661489790049
"26534",0,2876,0
"26537",24,5607,428.036383092563
"26541",0,2761,0
"26542",0,2370,0
"26543",0,170,0
"26544",,,
"26546",,,
"26547",0,3058,0
"26554",192,41939,457.80776842557
"26559",4,1232,324.675324675325
"26560",0,105,0
"26562",0,374,0
"26563",0,306,0
"26568",0,580,0
"26570",3,3591,83.5421888053467
"26571",3,2094,143.266475644699
"26572",0,138,0
"26574",0,594,0
"26575",0,767,0
"26576",0,886,0
"26581",0,883,0
"26582",13,4171,311.675857108607
"26585",0,386,0
"26586",0,253,0
"26587",0,411,0
"26588",5,2784,179.597701149425
"26590",0,648,0
"26591",0,1609,0
"26601",16,4488,356.50623885918
"26610",0,851,0
"26611",0,177,0
"26615",0,237,0
"26617",0,87,0
"26619",0,467,0
"26621",3,840,357.142857142857
"26623",0,1168,0
"26624",4,3137,127.510360216768
"26627",0,266,0
"26629",0,239,0
"26631",0,71,0
"26636",0,501,0
"26638",0,174,0
"26651",44,9134,481.716663017298
"26656",0,197,0
"26660",0,397,0
"26662",0,1108,0
"26667",,,
"26671",,,
"26676",0,494,0
"26678",0,1334,0
"26679",6,1745,343.839541547278
"26680",0,308,0
"26681",0,1015,0
"26684",0,248,0
"26690",0,680,0
"26691",0,554,0
"26704",4,5660,70.6713780918728
"26705",0,664,0
"26707",0,281,0
"26710",3,2224,134.892086330935
"26711",4,3063,130.590923930787
"26714",0,430,0
"26716",0,691,0
"26717",0,829,0
"26719",9,2929,307.272106520997
"26720",0,157,0
"26722",0,250,0
"26726",50,12331,405.482118238586
"26731",0,446,0
"26739",0,924,0
"26743",0,1735,0
"26750",0,928,0
"26753",17,6129,277.36988089411
"26755",0,864,0
"26757",25,7032,355.51763367463
"26761",0,640,0
"26763",0,1507,0
"26764",7,4158,168.350168350168
"26767",0,574,0
"26801",0,649,0
"26802",0,920,0
"26804",0,650,0
"26807",13,2769,469.483568075117
"26808",4,437,915.33180778032
"26810",0,398,0
"26812",0,1690,0
"26814",0,552,0
"26815",0,750,0
"26817",0,239,0
"26818",0,914,0
"26823",0,68,0
"26833",3,2197,136.549840691853
"26836",27,6925,389.891696750902
"26838",,,
"26845",0,934,0
"26847",32,6088,525.624178712221
"26851",3,1868,160.599571734475
"26852",0,843,0
"26855",0,658,0
"26865",0,199,0
"26866",0,621,0
"26884",0,645,0
"26886",,,
"27006",47,15320,306.788511749347
"27007",0,2507,0
"27009",0,3341,0
"27011",8,4885,163.766632548618
"27012",140,28051,499.090941499412
"27013",12,6120,196.078431372549
"27014",4,932,429.184549356223
"27016",8,1440,555.555555555556
"27017",28,9438,296.673023945751
"27018",9,8337,107.952500899604
"27019",5,4232,118.147448015123
"27020",9,6091,147.758988671811
"27021",61,17286,352.886729144973
"27022",0,1330,0
"27023",30,13418,223.580265315248
"27024",0,3404,0
"27025",46,11346,405.429226158999
"27027",15,4194,357.653791130186
"27028",86,25865,332.495650492944
"27030",149,35421,420.654414048164
"27040",21,12670,165.745856353591
"27041",23,7772,295.934122490993
"27042",0,284,0
"27043",5,6985,71.5819613457409
"27045",22,10011,219.758265907502
"27046",0,2061,0
"27047",0,1443,0
"27048",7,8367,83.6620054977889
"27050",0,4051,0
"27051",28,7108,393.922341024198
"27052",21,10425,201.438848920863
"27053",0,3419,0
"27054",3,2118,141.643059490085
"27055",59,14239,414.354940655945
"27101",231,19888,1161.50442477876
"27103",328,35057,935.619134552301
"27104",108,29318,368.374377515519
"27105",119,41630,285.85154936344
"27106",199,47332,420.434378433195
"27107",101,48420,208.591491119372
"27109",0,2674,0
"27110",0,2754,0
"27127",107,41398,258.466592589014
"27201",0,82,0
"27202",,,
"27203",176,21783,807.969517513657
"27205",52,36294,143.274370419353
"27207",8,3877,206.345112200155
"27208",0,1470,0
"27209",14,4514,310.146211785556
"27212",4,1923,208.008320332813
"27213",,,
"27214",9,12421,72.4579341437887
"27215",294,43187,680.760414013476
"27217",78,38587,202.140617306347
"27229",8,3310,241.691842900302
"27231",0,2224,0
"27233",0,3490,0
"27235",8,4609,173.573443263181
"27239",20,8693,230.070171402278
"27242",0,1627,0
"27243",0,4958,0
"27244",31,16697,185.662094987123
"27247",,,
"27248",4,3522,113.571834185122
"27249",29,12825,226.120857699805
"27252",3,1665,180.18018018018
"27253",92,31046,296.334471429492
"27256",,,
"27258",8,7292,109.709270433352
"27259",,,
"27260",90,25351,355.015581239399
"27262",162,26094,620.83237525868
"27263",116,22157,523.536579861895
"27265",192,50220,382.31780167264
"27268",,,
"27278",111,26393,420.566059182359
"27281",0,3211,0
"27282",40,16515,242.204056917953
"27283",0,3007,0
"27284",202,55913,361.27555309141
"27288",94,23536,399.388171312033
"27291",0,1293,0
"27292",163,40545,402.022444197805
"27295",89,38751,229.671492348585
"27298",23,10841,212.157550041509
"27299",4,5827,68.6459584691951
"27301",9,8797,102.307604865295
"27302",111,31693,350.23506768056
"27305",0,1570,0
"27306",17,6226,273.048506264054
"27310",27,7398,364.963503649635
"27311",8,3323,240.746313572073
"27312",78,22031,354.046570741228
"27313",4,6663,60.033018159988
"27314",0,1023,0
"27315",0,1933,0
"27316",26,8169,318.276410821398
"27317",36,16474,218.526162437781
"27320",133,38318,347.095359883084
"27325",12,8289,144.770177343467
"27326",9,3253,276.66769136182
"27330",181,38943,464.781860668156
"27332",83,33465,248.020319737039
"27340",0,15,0
"27341",6,3914,153.295861011753
"27342",,,
"27343",0,1655,0
"27344",73,18864,386.980491942324
"27349",4,5265,75.9734093067426
"27350",6,6253,95.9539421077883
"27351",,,
"27355",3,2253,133.155792276964
"27356",3,2974,100.874243443174
"27357",14,8558,163.589623743865
"27358",19,15852,119.858692909412
"27360",158,46292,341.311673723322
"27370",12,13770,87.1459694989107
"27371",24,8724,275.103163686382
"27374",,,
"27376",29,9737,297.833008113382
"27377",19,8884,213.867627194957
"27379",19,4898,387.913434054716
"27401",170,23519,722.819847782644
"27403",157,23410,670.653566851773
"27405",142,51160,277.56059421423
"27406",201,62757,320.282996319136
"27407",293,53237,550.369104194451
"27408",222,17063,1301.06077477583
"27409",79,15799,500.031647572631
"27410",229,57466,398.496502279609
"27411",,,
"27412",,,
"27455",80,28052,285.18465706545
"27501",46,21001,219.0371887053
"27502",163,43345,376.052601222748
"27503",4,6209,64.4226123369303
"27504",58,14734,393.647346273924
