"ZCTA","Post.Office.Name","State","mortality_allcausemortalityrate_pop"
"85925","Eagar","AZ",0.00838230102539063
"85926","Fort Apache","AZ",0.00983859680175781
"85927","Greer","AZ",0.00812976623535156
"85928","Heber","AZ",0.00651227600097656
"85929","Lakeside","AZ",0.00671339111328125
"85930","McNary","AZ",0.00876149536132812
"85931","Forest Lakes","AZ",0.005705126953125
"85932","Nutrioso","AZ",0.00812976623535156
"85933","Overgaard","AZ",0.00692135070800781
"85934","Pinedale","AZ",0.00676784362792969
"85935","Pinetop","AZ",0.00717072265625
"85003","Phoenix","AZ",0.00624344055175781
"85004","Phoenix","AZ",0.006194521484375
"85006","Phoenix","AZ",0.00594317138671875
"85007","Phoenix","AZ",0.00608652282714844
"85008","Phoenix","AZ",0.00608916381835937
"85009","Phoenix","AZ",0.0058958642578125
"85012","Phoenix","AZ",0.0063726904296875
"85013","Phoenix","AZ",0.00612571472167969
"85014","Phoenix","AZ",0.00612734375
"85015","Phoenix","AZ",0.00604203735351562
"85016","Phoenix","AZ",0.00611721252441406
"85017","Phoenix","AZ",0.00589646728515625
"85018","Phoenix","AZ",0.00619315124511719
"71944","Grannis","AR",0.00684879211425781
"71945","Hatfield","AR",0.00904114196777344
"71949","Jessieville","AR",0.00942586364746094
"71950","Kirby","AR",0.00846254333496094
"71952","Langley","AR",0.00876261657714844
"71953","Board Camp","AR",0.00851904479980469
"71956","Mountain Pine","AR",0.00933029235839844
"71957","Mount Ida","AR",0.00855959594726563
"71958","Murfreesboro","AR",0.00797722961425781
"71959","Newhope","AR",0.0084934423828125
"71960","Norman","AR",0.00899226379394531
"71961","Oden","AR",0.00856436401367188
"71962","Okolona","AR",0.00927007507324219
"71964","Pearcy","AR",0.00881899169921875
"71965","Pencil Bluff","AR",0.00806564819335938
"71968","Royal","AR",0.00887078857421875
"71969","Sims","AR",0.00782264404296875
"71970","Story","AR",0.00821962646484375
"71971","Umpire","AR",0.00867255432128906
"71972","Vandervoort","AR",0.00891573791503906
"71973","Wickes","AR",0.00580203979492188
"71998","Arkadelphia","AR",0.00893878723144531
"71999","Arkadelphia","AR",0.00900049499511719
"72001","Adona","AR",0.00888096008300781
"72002","Alexander","AR",0.00778415588378906
"72003","Almyra","AR",0.0101406640625
"72004","Altheimer","AR",0.00897155029296875
"72005","Amagon","AR",0.0108281213378906
"72006","Augusta","AR",0.00962419128417969
"72007","Austin","AR",0.00950434692382813
"72010","Bald Knob","AR",0.00910450866699219
"72011","Bauxite","AR",0.00799764038085938
"72012","Beebe","AR",0.00914404052734375
"72013","Bee Branch","AR",0.00812465393066406
"72014","Beedeville","AR",0.0108385632324219
"72015","Benton","AR",0.00776990356445312
"72016","Bigelow","AR",0.00852156494140625
"72017","Biscoe","AR",0.00836287719726563
"72019","Benton","AR",0.00787566711425781
"72020","Bradford","AR",0.00968936828613281
"72021","Brinkley","AR",0.0110799963378906
"72022","Bryant","AR",0.00758649536132812
"72023","Cabot","AR",0.00896347900390625
"72024","Carlisle","AR",0.00974247863769531
"72025","Casa","AR",0.00879205200195313
"72026","Casscoe","AR",0.0100203173828125
"72027","Center Ridge","AR",0.009673896484375
"72029","Clarendon","AR",0.0113941809082031
"72030","Cleveland","AR",0.00938925598144531
"72031","Choctaw","AR",0.00838335815429687
"72032","Conway","AR",0.00844435302734375
"72034","Conway","AR",0.00817049682617188
"72035","Conway","AR",0.00787901794433594
"71601","Pine Bluff","AR",0.0102701257324219
"71602","White Hall","AR",0.00982614624023437
"71603","Pine Bluff","AR",0.00997894836425781
"71630","Arkansas City","AR",0.0113341198730469
"71631","Banks","AR",0.0104360766601562
"71635","Crossett","AR",0.00950026489257813
"71638","Dermott","AR",0.00981349792480469
"71639","Dumas","AR",0.0107150695800781
"71640","Eudora","AR",0.009357109375
"71642","Fountain Hill","AR",0.00963822631835938
"71643","Gould","AR",0.00891057312011719
"71644","Grady","AR",0.00885077270507812
"71646","Hamburg","AR",0.00928099060058594
"71647","Hermitage","AR",0.00890456604003906
"71651","Jersey","AR",0.010235732421875
"71652","Kingsland","AR",0.0103121496582031
"71653","Lake Village","AR",0.00927669250488281
"71654","Mc Gehee","AR",0.0108897607421875
"71655","Monticello","AR",0.00913108764648437
"71658","Montrose","AR",0.0101990203857422
"71659","Moscow","AR",0.00981274963378906
"71660","New Edinburg","AR",0.00984594665527344
"71661","Parkdale","AR",0.0101411730957031
"71662","Pickens","AR",0.0121547436523437
"71663","Portland","AR",0.00968638916015625
"71665","Rison","AR",0.00999323669433594
"71666","Rohwer","AR",0.0101330389404297
"71667","Star City","AR",0.00937043151855469
"71670","Tillar","AR",0.01020529296875
"72227","Little Rock","AR",0.00820096008300781
"72139","Russell","AR",0.00946001037597656
"72140","Saint Charles","AR",0.0100176147460938
"72141","Scotland","AR",0.00881940490722656
"72301","West Memphis","AR",0.0101234429931641
"72311","Aubrey","AR",0.00943042785644531
"72315","Armorel","AR",0.0110937670898437
"72320","Brickeys","AR",0.00936379089355469
"72321","Burdette","AR",0.0104830505371094
"72322","Caldwell","AR",0.00916765808105469
"72324","Cherry Valley","AR",0.00954411437988281
"72325","Clarkedale","AR",0.00956900390625
"72326","Colt","AR",0.00930691589355469
"72327","Crawfordsville","AR",0.00823130554199219
"72328","Crumrod","AR",0.0106058972167969
"72329","Driver","AR",0.00987242736816406
"72330","Dyess","AR",0.00996878540039062
"72331","Earle","AR",0.0101090167236328
"72332","Edmondson","AR",0.0106493249511719
"72333","Elaine","AR",0.010520341796875
"72142","Scott","AR",0.00890668273925781
"72143","Searcy","AR",0.00888109130859375
"72149","Searcy","AR",0
"72150","Sheridan","AR",0.00877147644042969
"72152","Sherrill","AR",0.0100664526367188
"72153","Shirley","AR",0.00836523071289062
"72156","Solgohachia","AR",0.00938481750488281
"72157","Springfield","AR",0.00946464416503906
"72335","Forrest City","AR",0.00941705627441406
"72339","Gilmore","AR",0.00943677490234375
"72340","Goodwin","AR",0.00940337951660156
"72341","Haynes","AR",0.00936379089355469
"72342","Helena","AR",0.0109659326171875
"72346","Heth","AR",0.00938306823730469
"72347","Hickory Ridge","AR",0.0104291650390625
"72348","Hughes","AR",0.00932376831054687
"72350","Joiner","AR",0.0109714880371094
"72351","Keiser","AR",0.00987861389160156
"72353","Lambrook","AR",0.010520341796875
"72354","Lepanto","AR",0.0112175231933594
"72355","La Grange","AR",0.0105897644042969
"72358","Luxora","AR",0.0111150317382812
"72359","Madison","AR",0.00948869323730469
"72160","Reydell","AR",0.00944934814453125
"72165","Thida","AR",0.00902377990722656
"72166","Tichnor","AR",0.0102115411376953
"72167","Traskwood","AR",0.00874543579101563
"72168","Tucker","AR",0.00996996276855469
"72169","Tupelo","AR",0.010292763671875
"72170","Ulm","AR",0.00785781616210937
"72173","Vilonia","AR",0.008508173828125
"72175","Wabbaseka","AR",0.0102107720947266
"72176","Ward","AR",0.00955667907714844
"72179","Wilburn","AR",0.00846928649902344
"72181","Wooster","AR",0.00852455078125
"72201","Little Rock","AR",0.00786747863769531
"72202","Little Rock","AR",0.008375205078125
"72360","Marianna","AR",0.00940056640625
"72364","Marion","AR",0.00935597045898437
"72365","Marked Tree","AR",0.0108559118652344
"72366","Marvell","AR",0.0109792126464844
"72367","Mellwood","AR",0.010520341796875
"72368","Moro","AR",0.00934274108886719
"72370","Osceola","AR",0.0108570153808594
"72372","Palestine","AR",0.00892728637695312
"72373","Parkin","AR",0.0104716284179688
"72374","Barton","AR",0.0104953698730469
"72376","Proctor","AR",0.0100066882324219
"72377","Rivervale","AR",0.0117519995117187
"72204","Little Rock","AR",0.00875035888671875
"72205","Little Rock","AR",0.00817242797851563
"72206","College Station","AR",0.00858795654296875
"72207","Little Rock","AR",0.00782868469238281
"72209","Little Rock","AR",0.00827231567382813
"72210","Little Rock","AR",0.00820772155761719
"72211","Little Rock","AR",0.00774613098144531
"72212","Little Rock","AR",0.0079054638671875
"72223","Little Rock","AR",0.00782821533203125
"72379","Snow Lake","AR",0.0109337878417969
"72383","Turner","AR",0.0108502722167969
"72384","Turrell","AR",0.0095196142578125
"72386","Bassett","AR",0.0112085498046875
"72389","Wabash","AR",0.010520341796875
"72390","West Helena","AR",0.0111658764648438
"72392","Wheatley","AR",0.00966448547363281
"72394","Widener","AR",0.00969517517089844
"72395","Wilson","AR",0.0112266943359375
"72396","Vanndale","AR",0.0104681823730469
"72401","Jonesboro","AR",0.00800769104003906
"72118","North Little Rock","AR",0.00801391967773438
"72119","North Little Rock","AR",0.00783814514160156
"72644","Lead Hill","AR",0.00827337707519531
"72404","Jonesboro","AR",0.00825143249511719
"72410","Alicia","AR",0.0108387414550781
"72411","Bay","AR",0.00839770874023438
"72412","Beech Grove","AR",0.0101180999755859
"72413","Biggers","AR",0.0100804064941406
"72414","Black Oak","AR",0.00817251037597656
"72415","Black Rock","AR",0.0107423107910156
"72416","Bono","AR",0.00827090515136719
"72417","Brookland","AR",0.00856975830078125
"72419","Caraway","AR",0.00778426818847656
"72421","Cash","AR",0.00823068420410156
"72422","Corning","AR",0.0108591088867187
"72424","Datto","AR",0.0109601306152344
"72425","Delaplaine","AR",0.0101677990722656
"72426","Dell","AR",0.0103814709472656
"72427","Egypt","AR",0.00838959289550781
"72428","Etowah","AR",0.00981623596191406
"72429","Fisher","AR",0.0111924462890625
"72430","Greenway","AR",0.0108863073730469
"72431","Grubbs","AR",0.01060412109375
"72120","Sherwood","AR",0.00799839660644531
"72121","Pangburn","AR",0.00886191345214844
"72122","Paron","AR",0.00821887512207031
"72123","Patterson","AR",0.0098607568359375
"72125","Perry","AR",0.00888374450683594
"72126","Perryville","AR",0.00876830505371094
"72127","Plumerville","AR",0.00890039123535156
"72128","Poyen","AR",0.00887712341308594
"72129","Prattsville","AR",0.007630087890625
"72130","Prim","AR",0.00879954895019531
"72131","Quitman","AR",0.00856617065429688
"72132","Redfield","AR",0.00965162902832031
"72134","Roe","AR",0.0110066979980469
"72135","Roland","AR",0.00822256408691406
"72136","Romance","AR",0.00939766906738281
"72432","Harrisburg","AR",0.0110019641113281
"72433","Hoxie","AR",0.0105335229492188
"72434","Imboden","AR",0.0104066516113281
"72435","Knobel","AR",0.011232646484375
"72436","Lafe","AR",0.00958443725585937
"72437","Lake City","AR",0.00845394348144531
"72438","Leachville","AR",0.00974953918457031
"72440","Lynn","AR",0.0103871398925781
"72441","Mc Dougal","AR",0.0111765454101563
"72442","Manila","AR",0.0105938830566406
"72443","Marmaduke","AR",0.00966377258300781
"72444","Maynard","AR",0.0102894580078125
"72445","Minturn","AR",0.0108387414550781
"72447","Monette","AR",0.00834086791992187
"72449","O Kean","AR",0.0104819995117187
"72450","Paragould","AR",0.00967303955078125
"72453","Peach Orchard","AR",0.0112193884277344
"72454","Piggott","AR",0.0107404028320313
"72455","Pocahontas","AR",0.00986137451171875
"72137","Rose Bud","AR",0.00782287780761719
"72456","Pollard","AR",0.0112489477539063
"72457","Portia","AR",0.0106929211425781
"72458","Powhatan","AR",0.010768662109375
"72459","Ravenden","AR",0.0104031726074219
"72460","Ravenden Springs","AR",0.00997358093261719
"72461","Rector","AR",0.010805185546875
"72462","Reyno","AR",0.0103860095214844
"72464","Saint Francis","AR",0.0109936315917969
"72466","Smithville","AR",0.0104319665527344
"72467","State University","AR",0.00864096984863281
"72469","Strawberry","AR",0.0105369958496094
"72338","Frenchmans Bayou","AR",0.0107981335449219
"72076","Jacksonville","AR",0.00817702087402344
"72079","Jefferson","AR",0.00997671020507812
"72080","Jerusalem","AR",0.00916049987792969
"72081","Judsonia","AR",0.00905385620117188
"72082","Kensett","AR",0.00721491577148438
"72083","Keo","AR",0.0093990771484375
"72084","Leola","AR",0.0082566357421875
"72085","Letona","AR",0.00862112426757813
"72086","Lonoke","AR",0.00953061401367187
"72087","Lonsdale","AR",0.00837300598144531
"72088","Fairfield Bay","AR",0.00814529479980469
"72099","Little Rock Air Force Base","AR",0.00736030151367187
"72101","Mc Crory","AR",0.00966361083984375
"72102","Garner","AR",0.00930768371582031
"72103","Mabelvale","AR",0.00778429565429687
"72104","Malvern","AR",0.00965975708007812
"72106","Mayflower","AR",0.00813339904785156
"72107","Menifee","AR",0.00860233032226563
"72108","Monroe","AR",0.0119814794921875
"72110","Morrilton","AR",0.00880716491699219
"72111","Mount Vernon","AR",0.008796767578125
"72112","Diaz","AR",0.0101879571533203
"72113","Maumelle","AR",0.00811844848632813
"72114","North Little Rock","AR",0.00876551513671875
"72116","North Little Rock","AR",0.0080003759765625
"72117","North Little Rock","AR",0.00860649841308594
"71671","Warren","AR",0.00931085754394531
"71674","Watson","AR",0.0105198364257812
"71675","Wilmar","AR",0.00904207092285156
"71676","Wilmot","AR",0.0111848510742188
"71677","Winchester","AR",0.00945462036132813
"71701","Camden","AR",0.00987716674804687
"71711","Camden","AR",0.00975753662109375
"71720","Bearden","AR",0.00983546203613281
"71722","Bluff City","AR",0.0091741455078125
"71724","Calion","AR",0.0102241735839844
"71725","Carthage","AR",0.00968286682128906
"71726","Chidester","AR",0.00999108520507812
"71730","El Dorado","AR",0.00980853393554688
"71740","Emerson","AR",0.00973408325195312
"71742","Fordyce","AR",0.00968128051757812
"71743","Beirne","AR",0.00881761596679687
"71744","Hampton","AR",0.00939564575195313
"71745","Harrell","AR",0.00958550537109375
"71747","Huttig","AR",0.0104012084960937
"71749","Junction City","AR",0.00981381652832031
"71751","Louann","AR",0.0103148962402344
"71752","Mc Neil","AR",0.00958250671386719
"71753","Magnolia","AR",0.00944906494140625
"71758","Mount Holly","AR",0.00973052978515625
"71759","Norphlet","AR",0.00987796020507812
"71762","Smackover","AR",0.00998129516601562
"71763","Sparkman","AR",0.00935019836425781
"71764","Stephens","AR",0.0100755895996094
"71765","Strong","AR",0.0101226574707031
"71766","Thornton","AR",0.00973723937988281
"71770","Waldo","AR",0.00958566650390625
"71772","Whelen Springs","AR",0.00832210266113281
"71801","Hope","AR",0.00662463989257813
"71820","Alleene","AR",0.00833366638183594
"71822","Ashdown","AR",0.00807044677734375
"71823","Ben Lomond","AR",0.00834083679199219
"71825","Blevins","AR",0.00681331420898437
"71826","Bradley","AR",0.00796078430175781
"71827","Buckner","AR",0.0084210986328125
"71832","De Queen","AR",0.004768193359375
"71833","Dierks","AR",0.0088829443359375
"71834","Doddridge","AR",0.00901099853515625
"71835","Emmet","AR",0.00891232116699219
"71836","Foreman","AR",0.00797427734375
"71837","Fouke","AR",0.00911811645507813
"71838","Fulton","AR",0.00776510986328125
"71839","Garland City","AR",0.00920810363769531
"71841","Gillham","AR",0.00672331115722656
"71842","Horatio","AR",0.00564782897949219
"71845","Lewisville","AR",0.00792898620605469
"71846","Lockesburg","AR",0.00815534484863281
"71847","Mc Caskill","AR",0.00566785949707031
"71851","Mineral Springs","AR",0.00946843322753906
"71852","Nashville","AR",0.008089794921875
"71853","Ogden","AR",0.00737870788574219
"71854","Genoa","AR",0.00864203063964844
"71855","Columbus","AR",0.0075132763671875
"71857","Prescott","AR",0.00911642150878906
"71858","Cale","AR",0.00956880310058594
"71859","Saratoga","AR",0.00843800720214844
"71860","Stamps","AR",0.00814630065917969
"71861","Taylor","AR",0.00887056640625
"71862","Washington","AR",0.0077256201171875
"71865","Wilton","AR",0.00818046081542969
"71866","Winthrop","AR",0.00787039001464844
"71901","Hot Springs National Park","AR",0.00904079528808594
"71909","Hot Springs Village","AR",0.00874494934082031
"71913","Hot Springs National Park","AR",0.00890157287597656
"71921","Alpine","AR",0.00863530212402344
"71922","Antoine","AR",0.00561095336914063
"71923","Arkadelphia","AR",0.00870006896972656
"71929","Bismarck","AR",0.00926333374023438
"71933","Bonnerdale","AR",0.00878411315917969
"71935","Caddo Gap","AR",0.00903701293945313
"71937","Cove","AR",0.00856255554199219
"71940","Delight","AR",0.00749472595214844
"71941","Donaldson","AR",0.00994124816894531
"71943","Glenwood","AR",0.00751051635742188
"72036","Cotton Plant","AR",0.00970498657226562
"72037","Coy","AR",0.008765703125
"72038","Crocketts Bluff","AR",0.0100203173828125
"72039","Damascus","AR",0.00856255676269531
"72040","Des Arc","AR",0.00785099975585937
"72041","De Valls Bluff","AR",0.00801477416992188
"72042","De Witt","AR",0.00935790954589844
"72044","Edgemont","AR",0.00866911560058594
"72045","El Paso","AR",0.00930033447265625
"72046","England","AR",0.00958910583496094
"72047","Enola","AR",0.008445185546875
"72048","Ethel","AR",0.0100176147460938
"72051","Fox","AR",0.00814483154296875
"72055","Gillett","AR",0.00996417175292969
"72057","Grapevine","AR",0.00821060119628906
"72058","Greenbrier","AR",0.00832893432617188
"72059","Gregory","AR",0.00953852600097656
"72060","Griffithville","AR",0.00793324951171875
"72061","Guy","AR",0.00864982604980469
"72063","Hattieville","AR",0.00918199035644531
"72064","Hazen","AR",0.00811311889648438
"72065","Hensley","AR",0.0081028369140625
"72067","Higden","AR",0.00868167663574219
"72068","Higginson","AR",0.00769137939453125
"72069","Holly Grove","AR",0.0116254602050781
"72070","Houston","AR",0.009309169921875
"72072","Humnoke","AR",0.00994722717285156
"72073","Humphrey","AR",0.00981026245117187
"72074","Hunter","AR",0.0102042126464844
"72470","Success","AR",0.0108411962890625
"72471","Swifton","AR",0.0108926379394531
"72472","Trumann","AR",0.0110270642089844
"72473","Tuckerman","AR",0.0105839013671875
"72476","Sedgwick","AR",0.0102785913085937
"72478","Warm Springs","AR",0.00993126281738281
"72479","Waldenburg","AR",0.0112230908203125
"72482","Williford","AR",0.00951266784667969
"72501","Batesville","AR",0.00791463073730469
"72512","Horseshoe Bend","AR",0.00829860656738281
"72513","Ash Flat","AR",0.00907958862304688
"72515","Bexar","AR",0.00927881713867187
"72517","Brockwell","AR",0.00877312377929687
"72519","Calico Rock","AR",0.00777603942871094
"72520","Camp","AR",0.00913286193847656
"72521","Cave City","AR",0.00926078186035156
